country,code,date,t,y,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24
United Kingdom,GBR,9/8/2020,191,1062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,10/8/2020,192,818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,11/8/2020,193,1148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,12/8/2020,194,1009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,13/8/2020,195,1131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,14/8/2020,196,1442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,15/8/2020,197,1015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,16/8/2020,198,1107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,17/8/2020,199,713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,18/8/2020,200,1091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,19/8/2020,201,813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,20/8/2020,202,1183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,21/8/2020,203,1035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,22/8/2020,204,1288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,23/8/2020,205,1043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,24/8/2020,206,972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,25/8/2020,207,1184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,26/8/2020,208,1051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,27/8/2020,209,1524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,28/8/2020,210,1278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,29/8/2020,211,1109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,30/8/2020,212,1717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,31/8/2020,213,1406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,1/9/2020,214,1295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,2/9/2020,215,1510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,3/9/2020,216,1736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,4/9/2020,217,1944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,5/9/2020,218,1813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,6/9/2020,219,2988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,7/9/2020,220,2948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,8/9/2020,221,2462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,9/9/2020,222,2659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,10/9/2020,223,2922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,11/9/2020,224,3540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,12/9/2020,225,3498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,13/9/2020,226,3331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,14/9/2020,227,2623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,15/9/2020,228,3104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,16/9/2020,229,3993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,17/9/2020,230,3398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,18/9/2020,231,4324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,19/9/2020,232,4423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,20/9/2020,233,3901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,21/9/2020,234,4371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,22/9/2020,235,4927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,23/9/2020,236,6180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,24/9/2020,237,6636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,25/9/2020,238,6873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,26/9/2020,239,6041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,27/9/2020,240,5697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,28/9/2020,241,4045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,29/9/2020,242,7144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,30/9/2020,243,7111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,1/10/2020,244,6918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,2/10/2020,245,6974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,3/10/2020,246,12871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,4/10/2020,247,22965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,5/10/2020,248,12595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,6/10/2020,249,14546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,7/10/2020,250,14168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,8/10/2020,251,17545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,9/10/2020,252,13868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,10/10/2020,253,15167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,11/10/2020,254,12881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,12/10/2020,255,13982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,13/10/2020,256,17235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,14/10/2020,257,19739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,15/10/2020,258,18983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,16/10/2020,259,15636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,17/10/2020,260,16173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,18/10/2020,261,16981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,19/10/2020,262,18813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,20/10/2020,263,21337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,21/10/2020,264,26692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,22/10/2020,265,21245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,23/10/2020,266,20539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,24/10/2020,267,23021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,25/10/2020,268,19797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,26/10/2020,269,20896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,27/10/2020,270,22891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,28/10/2020,271,24711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,29/10/2020,272,23070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,30/10/2020,273,24410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,31/10/2020,274,21917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,1/11/2020,275,23261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,2/11/2020,276,18960,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,3/11/2020,277,20022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,4/11/2020,278,25187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,5/11/2020,279,24152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,6/11/2020,280,23300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,7/11/2020,281,24976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,8/11/2020,282,20588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,9/11/2020,283,21358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,10/11/2020,284,20415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,11/11/2020,285,22965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,12/11/2020,286,33487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,13/11/2020,287,27315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,14/11/2020,288,26877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,15/11/2020,289,24975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,16/11/2020,290,21377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,17/11/2020,291,20062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,18/11/2020,292,19618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,19/11/2020,293,22922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,20/11/2020,294,20263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,21/11/2020,295,19890,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,22/11/2020,296,18675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,23/11/2020,297,15458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,24/11/2020,298,11306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,25/11/2020,299,18222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,26/11/2020,300,17562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,27/11/2020,301,14773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,28/11/2020,302,15896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,29/11/2020,303,12185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,30/11/2020,304,12358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,1/12/2020,305,13460,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,2/12/2020,306,16197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,3/12/2020,307,14913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,4/12/2020,308,16365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,5/12/2020,309,15599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,6/12/2020,310,17339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,7/12/2020,311,14741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,8/12/2020,312,12383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,9/12/2020,313,16605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,10/12/2020,314,21034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,11/12/2020,315,21729,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,12/12/2020,316,21543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,13/12/2020,317,18524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,14/12/2020,318,20322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,15/12/2020,319,18539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
United Kingdom,GBR,16/12/2020,320,25223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
United Kingdom,GBR,17/12/2020,321,35443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
United Kingdom,GBR,18/12/2020,322,28615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
United Kingdom,GBR,19/12/2020,323,27152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
United Kingdom,GBR,20/12/2020,324,36053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
United Kingdom,GBR,21/12/2020,325,33402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
United Kingdom,GBR,22/12/2020,326,36919,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,23/12/2020,327,39290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,24/12/2020,328,39096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,25/12/2020,329,32791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,26/12/2020,330,34742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,27/12/2020,331,32363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,28/12/2020,332,41401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,29/12/2020,333,53162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,30/12/2020,334,50042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,31/12/2020,335,55904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,1/1/2021,336,53312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,2/1/2021,337,57748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,3/1/2021,338,55011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,4/1/2021,339,58801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,5/1/2021,340,60944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,6/1/2021,341,62350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,7/1/2021,342,52645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,8/1/2021,343,68070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,9/1/2021,344,59951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,10/1/2021,345,54951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,11/1/2021,346,46214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,12/1/2021,347,45552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,13/1/2021,348,47540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,14/1/2021,349,48692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,15/1/2021,350,55778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,16/1/2021,351,41354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,17/1/2021,352,38609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,18/1/2021,353,37542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,19/1/2021,354,33360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,20/1/2021,355,38914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,21/1/2021,356,37905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,22/1/2021,357,40274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,23/1/2021,358,33558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,24/1/2021,359,30025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,25/1/2021,360,22205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,26/1/2021,361,20132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,27/1/2021,362,25321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,28/1/2021,363,28707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,29/1/2021,364,29107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,30/1/2021,365,23315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,31/1/2021,366,21134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,1/2/2021,367,18661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
United Kingdom,GBR,2/2/2021,368,16887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,3/2/2021,369,19238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,4/2/2021,370,20672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,5/2/2021,371,19145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,6/2/2021,372,18279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,7/2/2021,373,15869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,8/2/2021,374,14115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,9/2/2021,375,12386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,10/2/2021,376,13030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,11/2/2021,377,13508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,12/2/2021,378,15156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,13/2/2021,379,13321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,14/2/2021,380,10985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,15/2/2021,381,9775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,16/2/2021,382,10632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,17/2/2021,383,12721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,18/2/2021,384,12061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,19/2/2021,385,12031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
United Kingdom,GBR,20/2/2021,386,10411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
