country,s1,s2,s3,s4,s5,s8,s6,s7,SN,A,PBC,O,s1_SN,s2_SN,s3_SN,s4_SN,s5_SN,s8_SN,s6_SN,s7_SN,s1_A,s2_A,s3_A,s4_A,s5_A,s8_A,s6_A,s7_A,s1_PBC,s2_PBC,s3_PBC,s4_PBC,s5_PBC,s8_PBC,s6_PBC,s7_PBC,s1_O,s2_O,s3_O,s4_O,s5_O,s8_O,s6_O,s7_O,s2_I,s1_I,s4_I,s5_I,s6_I,s3_I,s7_I,y1,y2,startDate,endDate
Australia,0.093781782,0.093103018,0.085968934,0.073891088,0.111596938,0.07454142,0.09404771,0.129297031,0.238259286,0.258142702,0.223736574,0.256397668,0.229075341,0.23387642,0.217200675,0.270507585,0.231381736,0.251478782,0.223887605,0.226746914,0.250234831,0.230896346,0.219736741,0.242880827,0.247095303,0.29786678,0.240067017,0.249347246,0.236092065,0.194282225,0.212975236,0.207130363,0.213545744,0.247223808,0.234294478,0.228880864,0.275227455,0.262932305,0.212739152,0.25731426,0.249972009,0.325521122,0.268868641,0.259034322,1,1,1,1,1,0,0,0.04,-0.13734113,25/3/2020,27/3/2020
Australia,0.100194096,0.088355843,0.084756089,0.085239164,0.098017576,0.077791115,0.09965768,0.105867819,0.242382999,0.262208913,0.231117714,0.257852858,0.235036803,0.244504153,0.225848722,0.254986684,0.216201644,0.262010815,0.213326683,0.222768691,0.24417986,0.236028013,0.233402182,0.245245714,0.237410956,0.300480725,0.242300006,0.233202131,0.226809887,0.213741903,0.21296142,0.245015842,0.225034923,0.248727991,0.239947627,0.20333588,0.271709261,0.263366486,0.22481877,0.2555602,0.247966141,0.304249534,0.238493118,0.277395347,1,1,1,1,1,0,0,-0.87,-0.967293553,28/3/2020,31/3/2020
Australia,0.097819487,0.070276464,0.05003636,0.078297942,0.08212489,0.068419559,0.096148038,0.10740331,0.227781978,0.252101703,0.233733534,0.242419569,0.219937987,0.214989569,0.224781274,0.196807827,0.215466814,0.257704617,0.229170623,0.186724761,0.244334464,0.218548016,0.229239194,0.230671757,0.229482524,0.295513993,0.242351816,0.208183137,0.210874974,0.2031382,0.200347087,0.211312715,0.226684607,0.27642845,0.237456429,0.195271057,0.277534873,0.223072354,0.215537733,0.257934804,0.25467628,0.293932276,0.244345969,0.229605675,1,1,1,1,1,0,0,1.4,2.04275492,1/7/2020,3/7/2020
Australia,0.078339287,0.066488354,0.052630414,0.0709259,0.083427456,0.050993696,0.06347571,0.081024909,0.217375612,0.23868137,0.213679154,0.234174341,0.227354884,0.20429587,0.198903269,0.216809801,0.206651261,0.234917318,0.202762067,0.234130413,0.237498987,0.217440379,0.217919412,0.224971106,0.212044123,0.282377717,0.206288409,0.184849392,0.196765529,0.201820159,0.198178985,0.210198662,0.195034079,0.242920133,0.193431148,0.190686962,0.23115617,0.231652679,0.221436102,0.232932381,0.201339915,0.275813257,0.235037677,0.203609456,1,1,1,1,1,0,0,-0.37,-0.181671062,4/7/2020,7/7/2020
Australia,0.091902767,0.074554459,0.072973492,0.076939489,0.089380879,0.067436246,0.091394703,0.093484137,0.23101338,0.243758923,0.218826655,0.239436043,0.196276768,0.209787477,0.226913895,0.230021777,0.221038974,0.256322792,0.235813779,0.19563919,0.233932611,0.212609318,0.229287985,0.230302919,0.227819414,0.282885414,0.233621853,0.196529496,0.220432524,0.21344066,0.235999128,0.228796983,0.197296166,0.2278841,0.207656082,0.184344221,0.267773423,0.226706823,0.219472143,0.272110799,0.245477923,0.281953601,0.247203271,0.175985512,1,1,1,1,1,0,0,0.05,-0.734816842,8/7/2020,10/7/2020
Australia,0.059187588,0.065999033,0.073029237,0.081046375,0.104117908,0.062802944,0.071891071,0.089283632,0.225143358,0.242730159,0.225043109,0.23369704,0.231663966,0.198230081,0.231073636,0.213561884,0.219041399,0.257110348,0.202895148,0.202084569,0.217292173,0.209574658,0.232989205,0.233706725,0.243791576,0.282274657,0.221847285,0.195295736,0.203597403,0.207574488,0.232225875,0.243192262,0.225189321,0.245695185,0.197562755,0.183464292,0.248397526,0.232259545,0.219291847,0.272268419,0.227863857,0.278288991,0.224661654,0.183828615,1,1,1,1,1,1,0,-0.04,-0.492279784,11/7/2020,14/7/2020
Australia,0.085740041,0.087836381,0.069341266,0.12061307,0.131251019,0.058092685,0.109182814,0.106679721,0.218879715,0.253407695,0.239441601,0.249582157,0.191326158,0.210458926,0.232888493,0.204359176,0.201344728,0.249347475,0.16779766,0.203622894,0.234564204,0.233048748,0.248422916,0.24530627,0.271375273,0.283785584,0.228526392,0.197462675,0.240143222,0.26151329,0.258216904,0.211519655,0.23888787,0.230342221,0.192712252,0.201657886,0.220777225,0.245852711,0.253445744,0.243615081,0.251484769,0.269422323,0.238191995,0.232282141,1,1,1,1,1,1,0,-0.13,0.066666667,27/1/2021,29/1/2021
Australia,0.079058878,0.075854275,0.069338238,0.060420534,0.089304972,0.070147103,0.076848882,0.090334168,0.21110226,0.242488384,0.222676005,0.230402152,0.206257521,0.212071291,0.196954049,0.215843577,0.219757356,0.229807654,0.175532606,0.150191305,0.224748021,0.226417247,0.226325643,0.219970778,0.227501272,0.282367099,0.217563258,0.214853035,0.225648203,0.217698951,0.239188057,0.217297791,0.206590686,0.240656238,0.209211112,0.189253573,0.237715461,0.218225572,0.211702971,0.227528862,0.183443484,0.292497958,0.24848349,0.219337886,1,1,1,1,1,1,0,0.14,0.485714286,30/1/2021,2/2/2021
Australia,0.08669698,0.081796012,0.077163019,0.093975961,0.105550281,0.080761465,0.103506996,0.105020908,0.217957767,0.245842243,0.226643414,0.234673906,0.251490031,0.190059632,0.23838148,0.205463193,0.257684196,0.236171937,0.215181291,0.175585059,0.251990135,0.230015166,0.226090797,0.257552383,0.213570272,0.28130432,0.221388812,0.203679599,0.250431678,0.240637407,0.233885688,0.201590704,0.20993453,0.224672019,0.216083527,0.171220171,0.267476146,0.240875957,0.212328714,0.227213015,0.227068416,0.252052591,0.197942713,0.256884525,1,1,1,1,1,1,0,-0.33,0,3/2/2021,5/2/2021
Australia,0.083228428,0.077794262,0.076787832,0.084701918,0.09067622,0.062465867,0.088390321,0.091741432,0.216487258,0.236995533,0.216020865,0.231446727,0.144447931,0.204297091,0.222400132,0.22748406,0.231521998,0.245590701,0.176221828,0.189123855,0.226818365,0.219917104,0.233025366,0.23730427,0.217052526,0.269662975,0.21441703,0.192194207,0.193414474,0.207993212,0.207891292,0.236863831,0.20299424,0.240382928,0.188207246,0.200064093,0.275754923,0.222875932,0.233501015,0.204502448,0.207731295,0.265731692,0.188578317,0.215122732,1,1,1,1,1,1,0,1.33,3.166666667,6/2/2021,9/2/2021
Australia,0.088479939,0.08459504,0.065678108,0.101494358,0.079853792,0.067741326,0.089867745,0.100460472,0.21801082,0.24561115,0.228318758,0.252245895,0.23830308,0.199387635,0.167632685,0.234060133,0.259575437,0.261725834,0.188466682,0.17697201,0.217289181,0.232679261,0.224986994,0.252135278,0.232616772,0.276461093,0.22424171,0.198283564,0.229713012,0.204257976,0.233882547,0.260888928,0.239696052,0.242381348,0.199399641,0.177170891,0.280703048,0.250367843,0.218748609,0.249485702,0.241117156,0.287023212,0.255562815,0.214420315,1,1,1,1,1,1,0,-0.38,-0.102272727,10/2/2021,12/2/2021
Australia,0.092974704,0.078079721,0.077574166,0.089774857,0.090523325,0.065779042,0.076338348,0.107086265,0.207716935,0.234907168,0.216696165,0.236105692,0.183409449,0.203162976,0.186358393,0.254067515,0.213268454,0.23024276,0.17666642,0.203606695,0.219576865,0.219932164,0.222729776,0.226119728,0.229328879,0.270095086,0.197839736,0.217515305,0.208340589,0.21184448,0.211261193,0.242560701,0.230449136,0.233977932,0.184604449,0.206413282,0.230548151,0.230475857,0.21417489,0.269646655,0.27079453,0.277548793,0.222427318,0.210189372,1,1,1,1,1,1,0,0,0,13/2/2021,16/2/2021
Australia,0.112283768,0.08830594,0.075686086,0.090842232,0.093814743,0.089277276,0.096177901,0.083640257,0.235835692,0.248976501,0.223745814,0.247998191,0.260500688,0.203179569,0.244582212,0.210347675,0.201331549,0.26126313,0.249568958,0.237097003,0.230369318,0.23223285,0.241436175,0.233192143,0.22646058,0.285941513,0.230192663,0.2047971,0.22396042,0.224890962,0.23604738,0.238558341,0.195232484,0.241551132,0.179052572,0.184560726,0.242341695,0.249441469,0.23278168,0.230130586,0.204838614,0.28279615,0.255420506,0.187794549,1,1,1,1,1,1,0,1,0.166666666,17/2/2021,19/2/2021
Australia,0.098288772,0.080359128,0.071922501,0.085624601,0.094115352,0.070232426,0.086289421,0.100353598,0.227900756,0.240700271,0.216644018,0.243036193,0.24747095,0.23898172,0.200995743,0.223739231,0.223143657,0.222384278,0.214113218,0.229776072,0.249051945,0.233757373,0.236248672,0.216519119,0.226854973,0.267706849,0.217856458,0.193953878,0.203100118,0.224733602,0.219026235,0.19854524,0.240994004,0.212858019,0.224286,0.176305527,0.30975492,0.238958836,0.229499582,0.254409922,0.242130299,0.263195115,0.233193318,0.160354416,1,1,1,1,1,1,0,-1,-2.714285714,20/2/2021,23/2/2021
Australia,0.127285691,0.076533925,0.093640523,0.099299922,0.091247658,0.076930092,0.080510918,0.092082783,0.226384461,0.246343336,0.253742716,0.247564964,0.169555298,0.226996146,0.186155218,0.270498121,0.189368985,0.260383067,0.18500678,0.204790259,0.264534716,0.224790785,0.234953569,0.242136809,0.226801044,0.289849987,0.223612395,0.19670913,0.31080369,0.251822238,0.21904211,0.246553902,0.241134025,0.270280642,0.226401579,0.176678511,0.266129892,0.244875367,0.218245511,0.28037536,0.208792829,0.288942613,0.239101276,0.201826327,1,1,1,1,1,1,0,0,-3.2,24/2/2021,26/2/2021
Australia,0.106410141,0.079671693,0.057749596,0.093733867,0.093431213,0.062606769,0.093942232,0.101324981,0.222659559,0.244206383,0.22135376,0.246457753,0.202819613,0.203963017,0.228286113,0.244621338,0.206222231,0.249391819,0.211789359,0.202783813,0.242197622,0.222770391,0.239063349,0.231168308,0.238878703,0.276218499,0.228285406,0.214867159,0.217696731,0.216790106,0.210739114,0.210896236,0.238596931,0.232764138,0.243219407,0.178876017,0.282124329,0.23113812,0.229176911,0.268150239,0.22833656,0.271828278,0.241376518,0.285177491,1,1,1,1,1,1,0,0.63,0.625,27/2/2021,2/3/2021
Australia,0.07068904,0.072968332,0.066592389,0.075195943,0.090095839,0.066664419,0.071806725,0.0979105,0.219753894,0.229801516,0.215784883,0.244189318,0.174437557,0.21374743,0.202524857,0.249949958,0.212273794,0.240342263,0.203186341,0.209936664,0.212256857,0.209680083,0.231537399,0.227757328,0.220337065,0.270999695,0.19478612,0.206396219,0.195568312,0.216080658,0.197608673,0.188150229,0.230592223,0.241201899,0.217198387,0.186604017,0.222866441,0.231928822,0.232658814,0.231387806,0.248482389,0.292126816,0.213595383,0.242092507,1,1,1,0,1,1,1,0.22,0.243321719,30/6/2021,2/7/2021
Australia,0.094374942,0.065448537,0.054277531,0.063886676,0.072465132,0.063303957,0.083155498,0.097994253,0.223344892,0.232002986,0.216101961,0.23504213,0.231867129,0.228722544,0.183265044,0.194794954,0.189795757,0.245223547,0.259393907,0.181079166,0.23508356,0.212358168,0.221882317,0.219380532,0.228540961,0.269066441,0.221133008,0.200730382,0.227747009,0.21264981,0.197743237,0.224398298,0.2228302,0.227641774,0.209288789,0.19298458,0.253440957,0.217280109,0.199664284,0.244214946,0.265540032,0.300619521,0.229372772,0.199026371,1,1,1,0,1,1,1,0.22,0.731111111,3/7/2021,6/7/2021
Australia,0.077278207,0.066265701,0.05625634,0.068760673,0.074437867,0.049172691,0.069593985,0.089202593,0.22045544,0.225195916,0.206434904,0.241858901,0.166131866,0.21462619,0.214485272,0.244585122,0.208194217,0.235449413,0.268237827,0.143173918,0.230086589,0.2076983,0.21560011,0.219701675,0.209191665,0.262177447,0.204903202,0.190627695,0.22833222,0.1978282,0.217462638,0.182369637,0.207433723,0.223843605,0.21134383,0.157933159,0.240895717,0.234174257,0.238174181,0.247060388,0.217863206,0.275141349,0.264601593,0.206018995,1,1,1,0,1,1,1,0.52,-0.066666667,7/7/2021,9/7/2021
Australia,0.073950341,0.057833076,0.059673864,0.075386553,0.069672941,0.047712439,0.071771249,0.087210299,0.211185341,0.231684397,0.217104229,0.237210681,0.230978611,0.217368604,0.192240466,0.207853934,0.182277084,0.216726223,0.218654407,0.209480486,0.236808254,0.218312718,0.221933413,0.223753857,0.200855284,0.266068363,0.200303567,0.211395404,0.218115907,0.207208852,0.208380962,0.231120739,0.217116277,0.238186626,0.215293456,0.195009437,0.235030603,0.228683113,0.226135899,0.248797445,0.193245259,0.281898357,0.23046483,0.193791481,1,1,1,0,1,1,1,0.17,-0.288909314,10/7/2021,13/7/2021
Australia,0.0669874,0.068226674,0.022456374,0.080127261,0.090285802,0.053907997,0.083299554,0.112212401,0.212561823,0.239187859,0.217737013,0.248324084,0.193684688,0.201700028,0.204377003,0.214568945,0.228565892,0.236385178,0.215467799,0.174238942,0.226958008,0.215997278,0.222430525,0.233528304,0.230824914,0.280159715,0.214197016,0.213182445,0.190883755,0.21978001,0.215489633,0.192514411,0.199994059,0.241436647,0.209479283,0.192673206,0.254444259,0.227976977,0.231669834,0.277287831,0.244208453,0.310471742,0.232630082,0.214431089,1,1,1,0,1,1,1,0.73,0.490733011,14/7/2021,16/7/2021
Australia,0.084188567,0.079575338,0.057359663,0.066483571,0.074053365,0.052245141,0.087836537,0.087544022,0.221248404,0.236826237,0.21566842,0.233647483,0.20472633,0.218047126,0.202705365,0.221635673,0.217967872,0.240577642,0.216074129,0.212647032,0.219109285,0.225992341,0.226143038,0.219756434,0.217037764,0.269906859,0.216966609,0.1976417,0.222992503,0.213949782,0.206098742,0.202492231,0.211624153,0.226938642,0.212341063,0.197640691,0.230954396,0.223715929,0.226863375,0.235956953,0.222605632,0.279767062,0.223599145,0.197421372,1,1,1,0,1,1,1,0.15,0.521087533,17/7/2021,20/7/2021
Australia,0.081128032,0.074855984,0.053943123,0.068263513,0.081252472,0.057965703,0.079248415,0.094701643,0.217742913,0.239087378,0.228532397,0.235881359,0.195211203,0.208939291,0.208712991,0.27946309,0.222406642,0.231113694,0.201669849,0.203263146,0.221920336,0.22343199,0.233082651,0.237700376,0.222793476,0.277199232,0.206257315,0.199883545,0.207470542,0.223071398,0.228097276,0.206624684,0.223868194,0.25704763,0.215141551,0.207389897,0.239025813,0.236155577,0.226865649,0.254059437,0.204607676,0.265496985,0.221918622,0.193620588,1,1,1,0,1,1,1,0.07,0.000263435,21/7/2021,23/7/2021
Australia,0.049985755,0.064646136,0.056014353,0.07730251,0.075253848,0.049122918,0.062307076,0.084387902,0.223028657,0.236144014,0.22100164,0.240553672,0.217033304,0.199586617,0.221998021,0.2542236,0.243191897,0.242395414,0.216418361,0.217563818,0.21804587,0.211841364,0.240805838,0.236527254,0.211921082,0.281059274,0.200839937,0.202424397,0.222364999,0.214455655,0.225085253,0.199305259,0.213727021,0.244415998,0.202808283,0.181575617,0.229074125,0.22268753,0.238108044,0.262689961,0.214631926,0.285817373,0.208802385,0.20446014,1,1,1,0,1,1,1,0.26,0.160087719,24/7/2021,27/7/2021
Australia,0.083449358,0.075962311,0.062219347,0.071800454,0.103772996,0.057717135,0.076362426,0.092984833,0.216610812,0.234018925,0.218166699,0.228379128,0.190500929,0.210134472,0.234796217,0.232818052,0.203013805,0.228176451,0.219158115,0.205859215,0.236626759,0.21768803,0.220720171,0.22705308,0.231632651,0.268618854,0.206757626,0.205039741,0.245939723,0.208316453,0.209563354,0.215447731,0.243351389,0.23098436,0.216760459,0.151957149,0.24621479,0.218675879,0.215411978,0.237888845,0.211818961,0.270705883,0.209904568,0.217973017,1,1,1,0,1,1,1,-0.13,-0.014571949,28/7/2021,30/7/2021
Australia,0.07990964,0.071057769,0.065632808,0.08759532,0.096860603,0.061825539,0.068595969,0.091997272,0.219960485,0.238916629,0.215808082,0.244188604,0.182644796,0.225289322,0.197759356,0.216783111,0.241502921,0.239265736,0.190810103,0.191718475,0.221303848,0.220844943,0.232958756,0.255353714,0.233518301,0.275730569,0.205597352,0.194339611,0.213787749,0.209689715,0.210260305,0.188628576,0.256624156,0.235012201,0.204913078,0.18026139,0.224242316,0.221550212,0.236240087,0.292009244,0.258299061,0.293076377,0.194114406,0.204159087,1,1,1,0,1,1,1,0,-0.015332094,31/7/2021,3/8/2021
Australia,0.072055844,0.065700384,0.047266103,0.070269955,0.089005417,0.047058764,0.07042013,0.087159268,0.21404132,0.2272925,0.212773379,0.230327914,0.209457531,0.207155931,0.202651406,0.211170008,0.209514072,0.232264726,0.205995,0.213624111,0.208108717,0.207002163,0.223302457,0.240644017,0.21980069,0.264327571,0.19835019,0.205018179,0.201790872,0.209745495,0.215080679,0.205906489,0.210201011,0.235865441,0.187182661,0.170791091,0.215423272,0.222972849,0.218394287,0.272832427,0.22957799,0.257477718,0.219478855,0.208601669,1,1,1,0,1,1,1,0.17,-0.043838755,4/8/2021,6/8/2021
Australia,0.061112958,0.076023345,0.058512281,0.061119015,0.083898121,0.053055447,0.068470534,0.060842038,0.215386092,0.231893748,0.215521669,0.234220409,0.212738076,0.210734547,0.223931888,0.195793083,0.218668655,0.228043799,0.206115257,0.197109008,0.227901126,0.215017993,0.223542679,0.215928643,0.222427355,0.270989972,0.204793197,0.186883973,0.220964112,0.221139763,0.215726712,0.223119011,0.204133441,0.217330159,0.193138174,0.186127225,0.246260649,0.239480515,0.219896468,0.219367057,0.240795918,0.263332766,0.205963182,0.177049822,1,1,1,0,1,1,1,0.3,0.181086924,7/8/2021,10/8/2021
Australia,0.059337092,0.071496379,0.045741914,0.071531088,0.086318592,0.053649783,0.056585326,0.082722968,0.211572664,0.232537956,0.220765394,0.23648873,0.225877665,0.214517022,0.209838804,0.203930064,0.222457412,0.211265477,0.18684799,0.218830943,0.23611937,0.214558413,0.224192437,0.227185903,0.22198521,0.266840945,0.207895901,0.211384889,0.229276937,0.217496861,0.193749296,0.215374031,0.224139768,0.252023241,0.184976407,0.193111965,0.242269655,0.233960962,0.22448311,0.241932949,0.235005788,0.268515572,0.229558861,0.214621323,1,1,1,0,1,1,1,0.33,0.171472176,11/8/2021,13/8/2021
Australia,0.060628442,0.064151163,0.060869954,0.06246044,0.074583255,0.040237553,0.055753068,0.063057242,0.220142001,0.228172746,0.209133911,0.237597504,0.224043491,0.214469725,0.205878569,0.238202097,0.223084523,0.238613443,0.210954077,0.184648939,0.210571223,0.207808568,0.228418085,0.244182754,0.224639607,0.263387823,0.196459509,0.199705461,0.199864083,0.206835268,0.213512831,0.201196319,0.207046486,0.235093497,0.170417993,0.163326681,0.214729753,0.2337511,0.229225499,0.245225921,0.279857045,0.273253249,0.202832891,0.181004158,1,1,1,0,1,1,1,0.46,0.514097784,14/8/2021,17/8/2021
Australia,0.067960397,0.066699234,0.061626285,0.066904171,0.069325047,0.045878641,0.066720401,0.082913347,0.212577772,0.227150967,0.215200664,0.223011594,0.203133152,0.209947343,0.198963947,0.208930812,0.199744861,0.231773031,0.209624233,0.17866645,0.217509547,0.209877368,0.226815734,0.210644231,0.20411107,0.266601891,0.195590944,0.198030471,0.212417361,0.217484686,0.209185387,0.203182945,0.205953766,0.225537653,0.203376881,0.183113735,0.244176695,0.222814882,0.223333272,0.232758899,0.204346145,0.253338948,0.173001471,0.200146023,1,1,1,0,1,1,1,0.19,0.156857256,18/8/2021,20/8/2021
Australia,0.061183379,0.063627933,0.063529023,0.051315867,0.081200891,0.048308834,0.064104931,0.076201799,0.209208035,0.227853287,0.20296244,0.22882209,0.201666376,0.216031486,0.206500125,0.205162725,0.214276423,0.20356253,0.213931954,0.183652616,0.220352281,0.207471105,0.231216455,0.222566749,0.215746926,0.261426398,0.210854156,0.186448289,0.208301642,0.193854639,0.212750564,0.207506472,0.19713118,0.217697542,0.193477867,0.173995588,0.234091003,0.215311945,0.234968212,0.23115396,0.234742039,0.245450547,0.239034721,0.202343404,1,1,1,0,1,1,1,0.07,0.146311234,21/8/2021,24/8/2021
Australia,0.072434205,0.06607694,0.061602208,0.078190181,0.087470561,0.049060789,0.062323103,0.072026134,0.217119182,0.233344749,0.221862085,0.229083942,0.198849011,0.202571206,0.202782474,0.224985562,0.213662709,0.240887225,0.228559649,0.209215853,0.212120151,0.213329232,0.227768488,0.240547027,0.21853907,0.270917727,0.20713183,0.195241684,0.230231242,0.212612507,0.219626766,0.223311605,0.22094289,0.23930759,0.201323096,0.204664273,0.215960697,0.228397664,0.227629374,0.288088719,0.211428793,0.2456793,0.197119238,0.18842793,1,1,1,0,1,1,1,0,-0.001784328,25/8/2021,27/8/2021
