country,s1,s2,s3,s4,s5,s8,s6,s7,SN,A,PBC,O,s1_SN,s2_SN,s3_SN,s4_SN,s5_SN,s8_SN,s6_SN,s7_SN,s1_A,s2_A,s3_A,s4_A,s5_A,s8_A,s6_A,s7_A,s1_PBC,s2_PBC,s3_PBC,s4_PBC,s5_PBC,s8_PBC,s6_PBC,s7_PBC,s1_O,s2_O,s3_O,s4_O,s5_O,s8_O,s6_O,s7_O,s2_I,s1_I,s4_I,s5_I,s6_I,s3_I,s7_I,y1,y2,startDate,endDate
Australia,0.092439805,0.092841331,0.086455173,0.073334278,0.111857808,0.074563442,0.094110796,0.130133646,0.238046423,0.257993833,0.223619999,0.255971411,0.229269609,0.233544115,0.215460813,0.269483571,0.234696524,0.251703219,0.224347066,0.224493227,0.249628976,0.230724687,0.219939471,0.242654069,0.247667261,0.297781209,0.240306037,0.249801747,0.235556447,0.195779292,0.212671947,0.2072329,0.2137856,0.247012543,0.23411728,0.226650673,0.273862834,0.262797534,0.212686222,0.262483407,0.250303418,0.324795897,0.269901462,0.258966293,1,1,1,1,1,0,0,0.04,-0.13734113,25/3/2020,27/3/2020
Australia,0.101430915,0.08863518,0.0849854,0.086083823,0.099317749,0.078021873,0.100550155,0.106316666,0.243074848,0.262336929,0.231156528,0.258558865,0.23844728,0.244405126,0.227025334,0.26276922,0.213896022,0.261510396,0.218768434,0.231374531,0.243759255,0.236296293,0.233279066,0.247706086,0.237994992,0.300206509,0.242117335,0.236827207,0.228188533,0.214031748,0.213407206,0.250185987,0.225548313,0.248417753,0.236411366,0.204343938,0.268900218,0.263418361,0.224068687,0.261694106,0.243073584,0.306103216,0.242568084,0.282468513,1,1,1,1,1,0,0,-0.87,-0.967293553,28/3/2020,31/3/2020
Australia,0.0964702,0.070315079,0.049676663,0.077419077,0.082068356,0.067410515,0.095646975,0.106231409,0.22811322,0.251847541,0.234284225,0.242514155,0.21684177,0.215183023,0.225624868,0.200177013,0.21244057,0.257675451,0.228039528,0.187473155,0.23947317,0.218447649,0.228431534,0.230630959,0.228936112,0.295379338,0.241039168,0.208111767,0.203494093,0.203227571,0.198530195,0.214138265,0.227020224,0.279496392,0.235282967,0.194706671,0.277652815,0.223070313,0.215358988,0.258239595,0.256732157,0.293221431,0.241027936,0.22944006,1,1,1,1,1,0,0,1.4,2.04275492,1/7/2020,3/7/2020
Australia,0.075813947,0.065435149,0.054520454,0.067564187,0.084568663,0.051490762,0.067730179,0.081425184,0.217261737,0.23803046,0.214152188,0.233768104,0.216616703,0.198670228,0.201644112,0.217316359,0.21451069,0.236951035,0.202349626,0.231862004,0.235341442,0.215157041,0.218721926,0.224452876,0.213063127,0.280574923,0.208782888,0.187361251,0.202304091,0.205111021,0.200883171,0.212421454,0.201262223,0.241455464,0.195681454,0.19448286,0.229510374,0.231184104,0.223946221,0.22590346,0.199293952,0.270000607,0.236730093,0.204424277,1,1,1,1,1,0,0,-0.37,-0.181671062,4/7/2020,7/7/2020
Australia,0.091679388,0.074269931,0.07328823,0.078742411,0.089744131,0.067393483,0.092309905,0.091308399,0.230837428,0.243744418,0.218726225,0.23948287,0.214440748,0.20816377,0.226686697,0.2304442,0.221390323,0.257468606,0.235511318,0.191974468,0.234673887,0.211968517,0.22935059,0.231015718,0.228542473,0.282866553,0.234628974,0.194573125,0.216334088,0.214162848,0.235824032,0.227084397,0.198323206,0.226605079,0.208652807,0.179609222,0.273580116,0.225758097,0.219572503,0.27558679,0.246353263,0.282851061,0.246384024,0.173476892,1,1,1,1,1,0,0,0.05,-0.734816842,8/7/2020,10/7/2020
Australia,0.059863416,0.066173374,0.071728429,0.082823476,0.103246694,0.06346796,0.073402784,0.091411956,0.225699462,0.242918342,0.225393552,0.235040216,0.232391654,0.197998084,0.230279834,0.214307341,0.217710466,0.258013145,0.216554003,0.197935974,0.218244238,0.209548419,0.232854554,0.228186884,0.243339198,0.282872906,0.223934162,0.195322159,0.20533805,0.207285451,0.231975769,0.246443405,0.222812744,0.246458223,0.203152368,0.18388029,0.250324911,0.23264305,0.219390524,0.251487981,0.222553112,0.27839417,0.229919874,0.182732228,1,1,1,1,1,1,0,-0.04,-0.492279784,11/7/2020,14/7/2020
Australia,0.084900465,0.086934815,0.068040508,0.123263657,0.133715148,0.056672161,0.108609078,0.105993003,0.219190001,0.253824773,0.240299371,0.249412342,0.195298352,0.210713258,0.232689243,0.210882239,0.200008768,0.24940194,0.167972201,0.193267768,0.234792584,0.232910602,0.248017333,0.248765475,0.27487021,0.284306276,0.228523214,0.193167694,0.236406851,0.268189923,0.254595046,0.210301373,0.236603919,0.230248274,0.192059643,0.205309624,0.223208194,0.247228749,0.252397181,0.243100495,0.255171277,0.272555656,0.235820961,0.223580035,1,1,1,1,1,1,0,-0.13,0.066666667,27/1/2021,29/1/2021
Australia,0.077437422,0.075800601,0.069384203,0.060574534,0.086764832,0.070117186,0.080099096,0.08819485,0.211946122,0.241649123,0.2221457,0.230878209,0.222691484,0.212732124,0.19523141,0.216227407,0.217675476,0.229081537,0.164809685,0.184005213,0.226140941,0.225016277,0.224023531,0.217816701,0.225754804,0.281443447,0.217070763,0.213762941,0.23203417,0.214166392,0.240531743,0.217745288,0.204243173,0.238922954,0.205907401,0.182948987,0.232783293,0.2217351,0.211988893,0.237700962,0.208171967,0.280101542,0.240434449,0.214181421,1,1,1,1,1,1,0,0.14,0.485714286,30/1/2021,2/2/2021
Australia,0.08198295,0.083856545,0.076758964,0.095740049,0.103687007,0.08046061,0.102349783,0.099554281,0.217184496,0.245223038,0.227399398,0.23129172,0.250050722,0.190042919,0.236154288,0.207805955,0.25840461,0.229970742,0.217140581,0.177184576,0.249177767,0.231461456,0.22239423,0.258477572,0.213664689,0.280984476,0.218672737,0.20171678,0.253629534,0.240022944,0.230084838,0.200094064,0.215672644,0.224496527,0.22352652,0.167656589,0.265665145,0.238109149,0.206160305,0.227553705,0.230621048,0.249854475,0.197343936,0.255442188,1,1,1,1,1,1,0,-0.33,0,3/2/2021,5/2/2021
Australia,0.084911425,0.077479286,0.076992186,0.084385116,0.090058713,0.062548368,0.09152054,0.095561663,0.218406016,0.237037282,0.216279303,0.230359677,0.157578386,0.205131048,0.211833007,0.228240323,0.23224227,0.247338366,0.178390496,0.197317062,0.228555899,0.21884244,0.233272176,0.237395322,0.216081474,0.269442148,0.216782842,0.195602118,0.198389881,0.208502483,0.211285658,0.242620646,0.204133673,0.239922196,0.19191301,0.189075577,0.273109203,0.216516134,0.232510491,0.205356809,0.2038149,0.267069959,0.202933614,0.218603835,1,1,1,1,1,1,0,1.33,3.166666667,6/2/2021,9/2/2021
Australia,0.084032108,0.083713781,0.064594454,0.100562185,0.072684771,0.066127588,0.089928796,0.103408626,0.218313489,0.245301372,0.228186603,0.253317013,0.208432125,0.199440983,0.16874289,0.236471195,0.253426239,0.261086991,0.189180646,0.189946833,0.214156769,0.233468955,0.224494344,0.250112162,0.231764734,0.276456273,0.225884884,0.200933787,0.235117128,0.204445588,0.233996428,0.291431885,0.242790304,0.243974788,0.193609795,0.177946954,0.281718856,0.254297807,0.217931905,0.249932008,0.239136133,0.287300415,0.271049588,0.213371634,1,1,1,1,1,1,0,-0.38,-0.102272727,10/2/2021,12/2/2021
Australia,0.093120384,0.077952141,0.077139999,0.08882656,0.090437072,0.065490815,0.076640827,0.107208746,0.207278436,0.234451898,0.216093321,0.236132907,0.186276734,0.197828914,0.182282091,0.256459833,0.200017866,0.230694623,0.16761391,0.202757229,0.220023645,0.219550511,0.221770228,0.226171422,0.223960342,0.269791672,0.197262136,0.217784713,0.210051425,0.211389866,0.200595339,0.241021181,0.22516699,0.232939537,0.184252757,0.207913204,0.234715344,0.229947014,0.212395594,0.24626972,0.260603443,0.275934754,0.225741747,0.218632135,1,1,1,1,1,1,0,0,0,13/2/2021,16/2/2021
Australia,0.112507097,0.087826762,0.076050734,0.089840783,0.093506518,0.08821638,0.096737034,0.076709722,0.233787873,0.248203766,0.224024428,0.246748702,0.259275593,0.207578704,0.244322034,0.218186395,0.182961967,0.257468965,0.249675582,0.241228542,0.229873636,0.232011129,0.243188786,0.236216283,0.22666357,0.283149122,0.227528773,0.206746247,0.223124639,0.224320806,0.235271751,0.239659498,0.195110773,0.239685344,0.197273467,0.183593632,0.24208752,0.247768734,0.232903666,0.240479298,0.219864384,0.273767236,0.252146587,0.186397513,1,1,1,1,1,1,0,1,0.166666666,17/2/2021,19/2/2021
Australia,0.098678175,0.083998736,0.073322724,0.086525131,0.094259143,0.070237439,0.083410465,0.099685936,0.224818124,0.240829758,0.221292774,0.243192457,0.241110342,0.236187175,0.195147893,0.220900912,0.222240046,0.219636322,0.21685921,0.222871962,0.250869654,0.235274631,0.23537669,0.218317338,0.22601611,0.264567077,0.217330761,0.192570356,0.203949771,0.229036094,0.219044188,0.203905638,0.250070698,0.218321767,0.220416894,0.179880596,0.305243326,0.239974026,0.223859376,0.257597218,0.237587112,0.266662058,0.237877882,0.160969692,1,1,1,1,1,1,0,-1,-2.714285714,20/2/2021,23/2/2021
Australia,0.129153937,0.07457745,0.09433312,0.099872139,0.092494849,0.076949873,0.080270699,0.091999621,0.226824578,0.246294705,0.253347767,0.248311445,0.161899287,0.225769179,0.18580977,0.272952707,0.200514493,0.266037272,0.188475302,0.205300024,0.257868587,0.224799482,0.234235024,0.242792507,0.225587144,0.290059426,0.222508345,0.196962116,0.305674105,0.251582568,0.217727618,0.246153626,0.24696618,0.270362478,0.233335351,0.176781175,0.257058069,0.244062558,0.22269082,0.279931063,0.214416387,0.29068404,0.238169783,0.199514439,1,1,1,1,1,1,0,0,-3.2,24/2/2021,26/2/2021
Australia,0.10668152,0.080813029,0.057941436,0.095084439,0.093839839,0.062658578,0.095095623,0.10199297,0.221932602,0.244206017,0.220688266,0.247289722,0.218268695,0.203208121,0.232548254,0.226691564,0.204370641,0.248616964,0.196822101,0.216810269,0.242713964,0.224223877,0.239772592,0.231322052,0.239948791,0.274807544,0.22924746,0.215394391,0.206314127,0.216288854,0.214204522,0.20635313,0.235959359,0.232079679,0.242191293,0.183447516,0.278394383,0.230229078,0.23136121,0.272169585,0.228842142,0.269803182,0.238521627,0.283215432,1,1,1,1,1,1,0,0.63,0.625,27/2/2021,2/3/2021
Australia,0.075895027,0.07348427,0.065503692,0.073789242,0.08949001,0.066998355,0.072944977,0.097387302,0.220940525,0.229657035,0.215231711,0.242343397,0.182206702,0.217323003,0.20206977,0.247135643,0.215196145,0.242667971,0.201809424,0.200387244,0.212225789,0.210677405,0.229595057,0.224913221,0.220811606,0.270551733,0.19601648,0.204496067,0.195194683,0.216047712,0.194771707,0.187777225,0.230027201,0.239210604,0.219786647,0.186910622,0.219830145,0.232561817,0.230315164,0.227635266,0.254414994,0.286020056,0.216510145,0.240873418,1,1,1,0,1,1,1,0.22,0.243321719,30/6/2021,2/7/2021
Australia,0.094577731,0.065002837,0.054580398,0.065886989,0.071957332,0.063331385,0.083847344,0.096674507,0.224640178,0.232168615,0.21642559,0.235920399,0.218452503,0.237393293,0.183932387,0.19775556,0.188993157,0.243085782,0.263968122,0.178138825,0.236647613,0.212966563,0.222507819,0.217683058,0.227792472,0.268945465,0.220331305,0.200908831,0.22500487,0.213560014,0.201973606,0.224291519,0.223592656,0.227997422,0.205368714,0.187180397,0.24854726,0.220436411,0.199042471,0.250686089,0.258253031,0.297214052,0.230769773,0.195380695,1,1,1,0,1,1,1,0.22,0.731111111,3/7/2021,6/7/2021
Australia,0.077589858,0.066200679,0.056226137,0.0703641,0.073771013,0.049124215,0.069196395,0.089095839,0.220130973,0.22519734,0.20635623,0.241428817,0.187520014,0.213753005,0.214145218,0.2484659,0.213905188,0.233995973,0.264672464,0.141056712,0.230530973,0.20765072,0.215331277,0.21781189,0.209225486,0.26226529,0.204318009,0.190111253,0.226480171,0.197598896,0.217692216,0.183405097,0.20929903,0.223704692,0.203770931,0.155211885,0.240507092,0.23374022,0.237072002,0.23925185,0.215000384,0.272737515,0.261786137,0.207969841,1,1,1,0,1,1,1,0.52,-0.066666667,7/7/2021,9/7/2021
Australia,0.076119939,0.057746548,0.059737356,0.075403839,0.070408667,0.047959008,0.073001966,0.087489266,0.210422011,0.231636197,0.217028489,0.237241355,0.231298415,0.215015979,0.18988927,0.206761729,0.175740797,0.216822483,0.217105807,0.206992125,0.234973166,0.218232881,0.221626813,0.223270811,0.198633922,0.265571171,0.200302533,0.209398668,0.218606989,0.206803543,0.206838103,0.232515791,0.213175588,0.236933306,0.21540869,0.190830521,0.237986053,0.229303409,0.220962358,0.25053477,0.191312541,0.282817095,0.233371984,0.193749377,1,1,1,0,1,1,1,0.17,-0.288909314,10/7/2021,13/7/2021
Australia,0.065983602,0.068012115,0.019944854,0.08075674,0.09024519,0.05343175,0.082627027,0.111722846,0.212632098,0.239182278,0.21782515,0.248658243,0.204085813,0.200522287,0.201680767,0.213655768,0.228565892,0.236919908,0.214422457,0.173548658,0.227096929,0.215897694,0.222425206,0.23445949,0.231164266,0.279656059,0.215177444,0.213719393,0.189284743,0.220040772,0.216389741,0.191184896,0.199119921,0.240759599,0.211926874,0.192683949,0.252842799,0.227900854,0.230413715,0.283265802,0.2405714,0.308386757,0.230833425,0.213531184,1,1,1,0,1,1,1,0.73,0.490733011,14/7/2021,16/7/2021
Australia,0.083979106,0.080634906,0.058434992,0.065306505,0.073261618,0.052396601,0.089520908,0.085895668,0.220984481,0.237137949,0.215557041,0.233803582,0.201803252,0.216909459,0.200105003,0.218011425,0.217103314,0.241095587,0.220956457,0.207908916,0.218713584,0.227212549,0.225691915,0.219346913,0.215134278,0.270159221,0.218469408,0.194748024,0.22097654,0.213792581,0.206491833,0.206010386,0.208530454,0.227039575,0.211807613,0.200445,0.227552358,0.224507081,0.226898246,0.236233159,0.224476474,0.280664628,0.224297637,0.194825316,1,1,1,0,1,1,1,0.15,0.521087533,17/7/2021,20/7/2021
Australia,0.081585161,0.074137723,0.054173385,0.068010814,0.081175816,0.058406248,0.077957583,0.094646779,0.217595652,0.239204225,0.228054417,0.235883034,0.19476002,0.204450016,0.209789557,0.281615483,0.218404007,0.231315731,0.202080441,0.203082231,0.221689161,0.223284013,0.233068552,0.236273305,0.222590587,0.277366117,0.206735494,0.199835031,0.208222034,0.222275538,0.228244269,0.202999417,0.222701372,0.256896662,0.21451051,0.205890978,0.236871126,0.235950084,0.225754004,0.255757175,0.207413143,0.26987492,0.222588743,0.197823099,1,1,1,0,1,1,1,0.07,0.000263435,21/7/2021,23/7/2021
Australia,0.047004252,0.063297273,0.054166903,0.077356144,0.075177514,0.047145221,0.062288083,0.084995986,0.223304917,0.236502431,0.220814467,0.239670637,0.216562153,0.200486094,0.219674418,0.254056153,0.242234592,0.245015915,0.215078174,0.22810911,0.216258016,0.211768349,0.241314529,0.236857553,0.212893967,0.282106054,0.200099634,0.203622837,0.226242074,0.214481592,0.224693769,0.197229749,0.215024537,0.244355298,0.199504139,0.178066614,0.227425598,0.220892954,0.238853366,0.262700237,0.216126151,0.283897986,0.210807982,0.200457888,1,1,1,0,1,1,1,0.26,0.160087719,24/7/2021,27/7/2021
Australia,0.083398607,0.075697103,0.062402662,0.071688013,0.106882229,0.057363411,0.076736485,0.093116227,0.215872922,0.233595078,0.218091641,0.227381954,0.18955154,0.210008212,0.23354661,0.233773057,0.206943069,0.220252876,0.211970921,0.203239078,0.236640855,0.217609626,0.217596275,0.227104525,0.233984445,0.267643836,0.20637169,0.205092455,0.245582366,0.20799934,0.209789849,0.217295743,0.244185213,0.230606553,0.215567533,0.162821588,0.243424547,0.218128123,0.208705932,0.238403614,0.212372558,0.272713563,0.209696224,0.218950591,1,1,1,0,1,1,1,-0.13,-0.014571949,28/7/2021,30/7/2021
Australia,0.080079298,0.071264526,0.065760481,0.087126372,0.096949459,0.061772701,0.067745704,0.093409768,0.220083479,0.238709126,0.216177066,0.24461423,0.177752927,0.225213632,0.196335493,0.213705125,0.246118027,0.239863499,0.191963344,0.188568076,0.22216527,0.22084457,0.232350269,0.255870381,0.233225971,0.275285156,0.205987788,0.196206235,0.212140704,0.209979899,0.210551553,0.187382718,0.25626567,0.235807517,0.207704081,0.174901746,0.229257435,0.222879115,0.235287083,0.301532215,0.265873809,0.291864216,0.195244998,0.207756719,1,1,1,0,1,1,1,0,-0.015332094,31/7/2021,3/8/2021
Australia,0.071020067,0.065878886,0.047076773,0.070861719,0.088548553,0.047157466,0.070363448,0.08712735,0.2135095,0.227314524,0.212383717,0.230417587,0.208795391,0.206141713,0.201753036,0.211787849,0.211221056,0.23252897,0.207029111,0.209745834,0.208047493,0.206874794,0.223315409,0.241437777,0.219298656,0.264382866,0.198216553,0.204585198,0.20377369,0.209255971,0.21427644,0.206967387,0.210299742,0.233549795,0.185695596,0.172732197,0.217284603,0.223386363,0.21771404,0.282186837,0.230213438,0.257139937,0.219203085,0.203791953,1,1,1,0,1,1,1,0.17,-0.043838755,4/8/2021,6/8/2021
Australia,0.06075143,0.075747684,0.0586422,0.060239906,0.083325119,0.05284066,0.068783051,0.061456555,0.215088944,0.231762688,0.215508428,0.234295208,0.214066114,0.210831187,0.224283794,0.195361476,0.221754019,0.226825289,0.204184182,0.200629895,0.228296799,0.214670581,0.223949685,0.213330051,0.222670745,0.270917564,0.204869984,0.186629289,0.221729413,0.221880695,0.216272325,0.22246614,0.204885215,0.216481378,0.194738578,0.180061002,0.24788104,0.239266592,0.219894588,0.228488638,0.240882093,0.2621519,0.206576955,0.177907795,1,1,1,0,1,1,1,0.3,0.181086924,7/8/2021,10/8/2021
Australia,0.059244023,0.071609653,0.046092592,0.07164917,0.086241283,0.05364276,0.056021216,0.082918548,0.211352788,0.232555812,0.220504618,0.236216633,0.230614388,0.214473268,0.209662791,0.204097794,0.22139163,0.209808427,0.187117552,0.218107735,0.235475019,0.214861212,0.224117616,0.226491987,0.222149708,0.26687339,0.207674332,0.211949393,0.229969958,0.217339196,0.190575621,0.211029556,0.227771947,0.250377519,0.183984363,0.194705705,0.24295162,0.23390388,0.223868893,0.240235108,0.234026152,0.268030768,0.228124558,0.21321587,1,1,1,0,1,1,1,0.33,0.171472176,11/8/2021,13/8/2021
Australia,0.062289411,0.063535355,0.060014815,0.060962138,0.073943437,0.039830101,0.054960091,0.061682894,0.220900381,0.228138706,0.209347726,0.237255464,0.225237704,0.21544989,0.20392911,0.23482994,0.225577729,0.239618017,0.212327705,0.183974705,0.21220601,0.207466176,0.228231811,0.243247284,0.224067662,0.263318968,0.19613831,0.200223531,0.200908578,0.207059545,0.212951568,0.200414603,0.206078538,0.236004356,0.17035591,0.163414391,0.213501268,0.232968318,0.228813376,0.241414741,0.281970057,0.272753089,0.20406004,0.184762412,1,1,1,0,1,1,1,0.46,0.514097784,14/8/2021,17/8/2021
Australia,0.067968337,0.066710274,0.061854355,0.066610484,0.069498669,0.046078192,0.066935007,0.082891221,0.21279324,0.227142969,0.215378064,0.223070184,0.202782537,0.21043074,0.19915464,0.208977487,0.201944764,0.233113941,0.20948139,0.178650635,0.217935899,0.209856032,0.227249037,0.210091635,0.204296189,0.266851384,0.19521824,0.198030097,0.212474289,0.218088028,0.20893328,0.209617243,0.206394713,0.22579398,0.203018925,0.18331621,0.243830453,0.222785793,0.225446222,0.231211463,0.201430537,0.253134645,0.167952272,0.201776359,1,1,1,0,1,1,1,0.19,0.156857256,18/8/2021,20/8/2021
Australia,0.060622012,0.063766214,0.063532264,0.053827016,0.083433256,0.048021641,0.064359339,0.076402493,0.209734527,0.227732185,0.202920766,0.228746994,0.205017298,0.216930391,0.205992164,0.206221555,0.216676823,0.204465515,0.210355771,0.193596961,0.22046254,0.207436725,0.231393691,0.223256942,0.216736353,0.261195324,0.20938709,0.187842674,0.209171704,0.193416147,0.212515354,0.205939292,0.205964386,0.21739775,0.192718021,0.175775062,0.233945871,0.214768214,0.235308026,0.232222526,0.234395279,0.243848289,0.238842291,0.202654302,1,1,1,0,1,1,1,0.07,0.146311234,21/8/2021,24/8/2021
Australia,0.071663167,0.06543019,0.061009944,0.078469114,0.086099106,0.049085389,0.062664121,0.0724086,0.217063591,0.233332309,0.221649193,0.22898429,0.198744287,0.202855817,0.204005113,0.225107689,0.212724004,0.2395763,0.226769049,0.208839206,0.21144836,0.213365753,0.227776876,0.240827688,0.218029228,0.27070073,0.207848223,0.195992979,0.229868158,0.212179878,0.218273384,0.223177134,0.220851559,0.238966087,0.199785196,0.204899392,0.214645411,0.228451747,0.22718742,0.288841992,0.210241974,0.241266356,0.197179963,0.188514434,1,1,1,0,1,1,1,0,-0.001784328,25/8/2021,27/8/2021
