country,s1,s2,s3,s4,s5,s8,s6,s7,SN,A,PBC,O,s1_SN,s2_SN,s3_SN,s4_SN,s5_SN,s8_SN,s6_SN,s7_SN,s1_A,s2_A,s3_A,s4_A,s5_A,s8_A,s6_A,s7_A,s1_PBC,s2_PBC,s3_PBC,s4_PBC,s5_PBC,s8_PBC,s6_PBC,s7_PBC,s1_O,s2_O,s3_O,s4_O,s5_O,s8_O,s6_O,s7_O,s2_I,s1_I,s4_I,s5_I,s6_I,s3_I,s7_I,y1,y2,startDate,endDate
Australia,0.093781782,0.093103018,0.085968934,0.073891088,0.111596938,0.07454142,0.09404771,0.129297031,0.017042282,0.127256905,0.016958657,0.025267206,0.023480283,0.018088803,0.017511261,0.031743808,0.022636678,0.011791358,0.02191414,0.025214385,0.131200391,0.132999435,0.124296719,0.117057372,0.144769179,0.121141393,0.129848246,0.151559627,0.031372921,0.017814551,0.017442986,0.01510057,0.021177146,0.013310414,0.025717651,0.018561664,0.040344233,0.027543176,0.063726763,0.020287952,0.02036723,0.012125095,0.028385263,0.04339654,1,1,1,1,1,0,0,0.04,-0.13734113,25/3/2020,27/3/2020
Australia,0.100194096,0.088355843,0.084756089,0.085239164,0.098017576,0.077791115,0.09965768,0.105867819,0.016628202,0.127842609,0.017363163,0.023223246,0.024063309,0.018585711,0.019588377,0.02237364,0.020280347,0.012772051,0.017838191,0.022179203,0.139248577,0.13243608,0.127191102,0.121935564,0.132823605,0.124767646,0.133948507,0.123275478,0.031921489,0.016968948,0.017374483,0.021632727,0.019009571,0.014017623,0.027171969,0.02137645,0.039014531,0.027382287,0.057978175,0.021291833,0.019575386,0.011278038,0.026969673,0.03556504,1,1,1,1,1,0,0,-0.87,-0.967293553,28/3/2020,31/3/2020
Australia,0.097819487,0.070276464,0.05003636,0.078297942,0.08212489,0.068419559,0.096148038,0.10740331,0.015193638,0.122925863,0.0187573,0.026911116,0.020207711,0.013411253,0.015757036,0.019204718,0.021479361,0.01255431,0.022984177,0.021503367,0.137095561,0.12099276,0.111559894,0.118702283,0.132191634,0.122498345,0.140365402,0.130036018,0.031694314,0.01660005,0.01389668,0.019807661,0.024072645,0.018007584,0.024173194,0.024010502,0.042492473,0.029687946,0.058767595,0.025429096,0.030432888,0.014459046,0.026802824,0.04040315,1,1,1,1,1,0,0,1.4,2.04275492,1/7/2020,3/7/2020
Australia,0.078339287,0.066488354,0.052630414,0.0709259,0.083427456,0.050993696,0.06347571,0.081024909,0.013528387,0.112634855,0.016284523,0.023884865,0.018090202,0.013947392,0.011639628,0.018034928,0.01750831,0.011063385,0.014299072,0.023931699,0.123998005,0.115902566,0.103487867,0.113864022,0.121633158,0.112323377,0.109934475,0.110248945,0.03068576,0.01688747,0.015705599,0.018169677,0.020876527,0.013567377,0.016268165,0.020526465,0.035711817,0.025483646,0.053026482,0.022543103,0.0213835,0.013291011,0.029342017,0.027671655,1,1,1,1,1,0,0,-0.37,-0.181671062,4/7/2020,7/7/2020
Australia,0.091902767,0.074554459,0.072973492,0.076939489,0.089380879,0.067436246,0.091394703,0.093484137,0.015392686,0.120739998,0.017290742,0.025961823,0.018094896,0.014019248,0.017975237,0.018321769,0.023132346,0.01275839,0.02097825,0.017943724,0.134294316,0.118236458,0.120906388,0.116612386,0.131577861,0.118662109,0.130521331,0.118191744,0.034900152,0.01757701,0.020205615,0.021309476,0.023224549,0.012488659,0.022547663,0.017242733,0.046735043,0.028817486,0.057601434,0.025539955,0.029286902,0.012758753,0.025514692,0.038550009,1,1,1,1,1,0,0,0.05,-0.734816842,8/7/2020,10/7/2020
Australia,0.059187588,0.065999033,0.073029237,0.081046375,0.104117908,0.062802944,0.071891071,0.089283632,0.014793559,0.117937451,0.017972551,0.023752604,0.019698097,0.013293113,0.019470915,0.021743359,0.024291837,0.010657731,0.01895866,0.020716261,0.112129332,0.11339105,0.123086202,0.12007145,0.147704109,0.114935381,0.126525499,0.115042459,0.033721198,0.015373277,0.020218719,0.021894249,0.025739224,0.014553406,0.025533753,0.022905054,0.033085649,0.025866405,0.060952404,0.020897434,0.022656583,0.011027762,0.028733178,0.032355691,1,1,1,1,1,1,0,-0.04,-0.492279784,11/7/2020,14/7/2020
Australia,0.085740041,0.087836381,0.069341266,0.12061307,0.131251019,0.058092685,0.109182814,0.106679721,0.014673934,0.134061088,0.024694882,0.024497915,0.015759505,0.013828014,0.019152818,0.018696019,0.016549536,0.012859629,0.010351685,0.021282541,0.131435278,0.126244173,0.122952774,0.150925901,0.169242612,0.132089215,0.137358047,0.13372224,0.044023899,0.032272656,0.031675867,0.017600566,0.032879277,0.016410172,0.023496107,0.021790273,0.032364283,0.024577865,0.048775451,0.018708911,0.02970606,0.014212351,0.039312507,0.042513489,1,1,1,1,1,1,0,-0.13,0.066666667,27/1/2021,29/1/2021
Australia,0.079058878,0.075854275,0.069338238,0.060420534,0.089304972,0.070147103,0.076848882,0.090334168,0.013307346,0.121319654,0.019872777,0.028920948,0.015035659,0.014122426,0.013373681,0.016462343,0.016422589,0.011782225,0.013277312,0.011067548,0.121615869,0.118974803,0.120134665,0.110840013,0.130838971,0.123845243,0.120092131,0.121513652,0.038111448,0.021633089,0.022531063,0.020846774,0.028412316,0.014557281,0.021062502,0.017115941,0.033823218,0.034115208,0.057450994,0.020388879,0.023193075,0.016824585,0.033294343,0.03892686,1,1,1,1,1,1,0,0.14,0.485714286,30/1/2021,2/2/2021
Australia,0.08669698,0.081796012,0.077163019,0.093975961,0.105550281,0.080761465,0.103506996,0.105020908,0.015143436,0.127265647,0.021065684,0.030138788,0.016363419,0.012521083,0.020436655,0.016192637,0.023281203,0.012836851,0.020460963,0.019066717,0.126833424,0.122358001,0.123212427,0.136592644,0.134533765,0.127598497,0.133300996,0.134370943,0.040196583,0.023734992,0.025413825,0.017562014,0.027719083,0.014530194,0.025556933,0.019540596,0.036741655,0.034418602,0.05805075,0.024675751,0.028366284,0.017119016,0.030540464,0.046049587,1,1,1,1,1,1,0,-0.33,0,3/2/2021,5/2/2021
Australia,0.083228428,0.077794262,0.076787832,0.084701918,0.09067622,0.062465867,0.088390321,0.091741432,0.014224957,0.121241976,0.021285442,0.026019348,0.010969135,0.012015972,0.018405604,0.018276608,0.023244198,0.012589496,0.013048996,0.019156507,0.125530309,0.117952961,0.126071611,0.125768597,0.132465596,0.118787691,0.126345179,0.120528562,0.030246092,0.022229291,0.023096765,0.019060213,0.03047802,0.017398968,0.026225313,0.020722182,0.037413817,0.028312847,0.048399229,0.025461074,0.026084292,0.016123584,0.019257756,0.04254601,1,1,1,1,1,1,0,1.33,3.166666667,6/2/2021,9/2/2021
Australia,0.088479939,0.08459504,0.065678108,0.101494358,0.079853792,0.067741326,0.089867745,0.100460472,0.014924127,0.12386106,0.020884152,0.024188452,0.01956327,0.01356361,0.015250915,0.02106243,0.020548345,0.01271938,0.014459492,0.023906166,0.128274581,0.12287255,0.118290785,0.13807138,0.12716562,0.121555542,0.130922273,0.122118769,0.036250354,0.017383211,0.027014082,0.022951929,0.028740097,0.017722212,0.023148318,0.025986627,0.044522409,0.023795832,0.041597304,0.022689521,0.026308693,0.014960362,0.035185374,0.037251111,1,1,1,1,1,1,0,-0.38,-0.102272727,10/2/2021,12/2/2021
Australia,0.092974704,0.078079721,0.077574166,0.089774857,0.090523325,0.065779042,0.076338348,0.107086265,0.014624819,0.121031701,0.02119639,0.024051737,0.018480912,0.012459646,0.019656952,0.028419141,0.013018442,0.011699165,0.012842208,0.025255518,0.128316072,0.116161737,0.122140621,0.127552926,0.132619721,0.120606579,0.115276273,0.138553554,0.047996983,0.020931448,0.025429008,0.02378761,0.031550199,0.01513925,0.018284257,0.02618393,0.03295647,0.021210813,0.056027984,0.021307449,0.03022815,0.014936779,0.025170332,0.031370633,1,1,1,1,1,1,0,0,0,13/2/2021,16/2/2021
Australia,0.112283768,0.08830594,0.075686086,0.090842232,0.093814743,0.089277276,0.096177901,0.083640257,0.016189304,0.131145129,0.020214409,0.026043439,0.030343109,0.013121614,0.02074396,0.022838508,0.014580669,0.014740019,0.021711015,0.014792506,0.149125857,0.128380562,0.116796798,0.126551644,0.135637646,0.136662035,0.135647312,0.116772858,0.040543581,0.020709601,0.025314833,0.025865866,0.022290505,0.015231008,0.023253943,0.018985477,0.049774307,0.024166301,0.041065074,0.018115429,0.01995908,0.022673118,0.029295847,0.030581171,1,1,1,1,1,1,0,1,0.166666666,17/2/2021,19/2/2021
Australia,0.098288772,0.080359128,0.071922501,0.085624601,0.094115352,0.070232426,0.086289421,0.100353598,0.014712421,0.123733359,0.019383199,0.021391952,0.026068205,0.014579866,0.013991602,0.016001899,0.016429034,0.012019341,0.017722566,0.028147163,0.137536273,0.1246162,0.117896733,0.118706833,0.135968291,0.121623126,0.124549327,0.12685808,0.037996812,0.019946478,0.023588791,0.01876631,0.028298838,0.014196206,0.023268363,0.021310027,0.049221921,0.021141301,0.037979186,0.017076282,0.024679917,0.01379843,0.029525186,0.028054112,1,1,1,1,1,1,0,-1,-2.714285714,20/2/2021,23/2/2021
Australia,0.127285691,0.076533925,0.093640523,0.099299922,0.091247658,0.076930092,0.080510918,0.092082783,0.015502065,0.1257132,0.022620495,0.023384752,0.017242315,0.016365028,0.014311349,0.016482078,0.014866764,0.014457593,0.017224519,0.01752412,0.162318227,0.116817632,0.132799981,0.128153138,0.127963569,0.129916189,0.120800845,0.113014555,0.078748235,0.020846598,0.026667816,0.018813567,0.027590799,0.017970951,0.01896835,0.018176668,0.042059768,0.022183938,0.047654445,0.034324149,0.021682655,0.01561433,0.015816209,0.028781645,1,1,1,1,1,1,0,0,-3.2,24/2/2021,26/2/2021
Australia,0.106410141,0.079671693,0.057749596,0.093733867,0.093431213,0.062606769,0.093942232,0.101324981,0.015718937,0.122566614,0.019860927,0.0226848,0.021000026,0.014833308,0.018849953,0.025415919,0.019183865,0.012318204,0.012449902,0.02347668,0.137377419,0.120622451,0.112488859,0.126350868,0.138580774,0.120616748,0.124363056,0.126225646,0.042433978,0.018326579,0.021270852,0.020689159,0.027685192,0.015866784,0.026368677,0.020986292,0.046830358,0.022359194,0.041018449,0.019964412,0.023467484,0.0134726,0.027761064,0.043144349,1,1,1,1,1,1,0,0.63,0.625,27/2/2021,2/3/2021
Australia,0.07068904,0.072968332,0.066592389,0.075195943,0.090095839,0.066664419,0.071806725,0.0979105,0.01617411,0.116924103,0.020525463,0.023287468,0.01532018,0.017082394,0.013719028,0.030456802,0.019835949,0.011875235,0.016795919,0.026228356,0.114140428,0.115143609,0.116807543,0.114878256,0.130849306,0.117495072,0.112601571,0.128138257,0.034271796,0.021481032,0.019646815,0.018515444,0.030934636,0.015772586,0.022869855,0.027686669,0.021997581,0.021519922,0.048480817,0.019866286,0.0302631,0.01645636,0.027441547,0.032952001,1,1,1,0,1,1,1,0.22,0.243321719,30/6/2021,2/7/2021
Australia,0.094374942,0.065448537,0.054277531,0.063886676,0.072465132,0.063303957,0.083155498,0.097994253,0.01405214,0.116639314,0.019161054,0.02287032,0.020857592,0.013970697,0.013353792,0.016443025,0.013695695,0.012206507,0.017618368,0.019406095,0.13606722,0.114671071,0.108162331,0.11170285,0.12446028,0.116557592,0.125815323,0.12718482,0.038724814,0.019490227,0.019585099,0.01804638,0.025661619,0.015376757,0.021493481,0.023185501,0.033594514,0.021803212,0.04141245,0.016477916,0.02727871,0.017227104,0.029296579,0.023658574,1,1,1,0,1,1,1,0.22,0.731111111,3/7/2021,6/7/2021
Australia,0.077278207,0.066265701,0.05625634,0.068760673,0.074437867,0.049172691,0.069593985,0.089202593,0.012710335,0.109661032,0.01874762,0.020486052,0.012597572,0.013105617,0.014360643,0.019659875,0.020690219,0.009124811,0.015376188,0.011707151,0.124324401,0.107612971,0.107221724,0.11195281,0.122694387,0.107246328,0.112665311,0.115167125,0.046190457,0.018671869,0.024780649,0.015032495,0.024243202,0.013823193,0.018382107,0.025213225,0.028472575,0.019966697,0.042636315,0.020608353,0.023534444,0.012749664,0.020893809,0.032909862,1,1,1,0,1,1,1,0.52,-0.066666667,7/7/2021,9/7/2021
Australia,0.073950341,0.057833076,0.059673864,0.075386553,0.069672941,0.047712439,0.071771249,0.087210299,0.013641531,0.11140454,0.018836039,0.021934375,0.019387504,0.014323292,0.015361533,0.020788995,0.012998726,0.010245364,0.017274326,0.019047562,0.12348168,0.107444262,0.116285955,0.115956392,0.117170286,0.109820113,0.11373982,0.124002402,0.037356588,0.018196165,0.023899371,0.016766929,0.020924214,0.014849436,0.0255673,0.02580121,0.031661748,0.018757859,0.049514912,0.028404,0.022140939,0.015347108,0.02288918,0.02481718,1,1,1,0,1,1,1,0.17,-0.288909314,10/7/2021,13/7/2021
Australia,0.0669874,0.068226674,0.022456374,0.080127261,0.090285802,0.053907997,0.083299554,0.112212401,0.013271309,0.115760657,0.01701019,0.025196914,0.017532216,0.013610665,0.013774809,0.018902616,0.015469064,0.010033226,0.017913306,0.022277084,0.117538315,0.117342174,0.103246957,0.117715833,0.131710363,0.112713211,0.124830576,0.137828827,0.031693208,0.020194554,0.017288079,0.014950615,0.018306697,0.012566875,0.020822459,0.021597491,0.037228202,0.023188476,0.055833737,0.030968718,0.019618761,0.015232958,0.029799966,0.034307076,1,1,1,0,1,1,1,0.73,0.490733011,14/7/2021,16/7/2021
Australia,0.084188567,0.079575338,0.057359663,0.066483571,0.074053365,0.052245141,0.087836537,0.087544022,0.014698921,0.117356972,0.01837406,0.024108951,0.016637401,0.014749349,0.013778887,0.022730576,0.020850242,0.011799109,0.018235858,0.021183324,0.125936559,0.123395696,0.112899052,0.109625161,0.120723666,0.112014317,0.129154795,0.120943383,0.034617016,0.020725868,0.019173249,0.015927769,0.02486049,0.013652262,0.02267757,0.021192835,0.038564848,0.022064232,0.060035318,0.022352639,0.021724828,0.013029124,0.031990237,0.034537887,1,1,1,0,1,1,1,0.15,0.521087533,17/7/2021,20/7/2021
Australia,0.081128032,0.074855984,0.053943123,0.068263513,0.081252472,0.057965703,0.079248415,0.094701643,0.014011527,0.118251041,0.020254342,0.022651453,0.016265022,0.014124545,0.015621652,0.026163992,0.022666558,0.009508067,0.014052043,0.023796487,0.124359689,0.120145194,0.114056003,0.114361454,0.126934567,0.115530006,0.122198849,0.122284008,0.03983521,0.021432229,0.020389964,0.014213357,0.026293866,0.015672312,0.025090197,0.027767098,0.031571804,0.02446024,0.050907391,0.019087692,0.020014838,0.011878005,0.024301437,0.038721243,1,1,1,0,1,1,1,0.07,0.000263435,21/7/2021,23/7/2021
Australia,0.049985755,0.064646136,0.056014353,0.07730251,0.075253848,0.049122918,0.062307076,0.084387902,0.014952824,0.1150185,0.020313778,0.028260715,0.021627515,0.014043581,0.016880852,0.020941096,0.024580336,0.011382676,0.01642239,0.023120075,0.112871015,0.114497463,0.117414549,0.12416287,0.121690909,0.112561016,0.113600266,0.119036122,0.036244137,0.02281569,0.021286769,0.015924394,0.02781801,0.015178384,0.022265044,0.02187019,0.034916109,0.026029702,0.053781422,0.03201021,0.029838383,0.02056669,0.026298525,0.036923769,1,1,1,0,1,1,1,0.26,0.160087719,24/7/2021,27/7/2021
Australia,0.083449358,0.075962311,0.062219347,0.071800454,0.103772996,0.057717135,0.076362426,0.092984833,0.014961625,0.11814524,0.021217233,0.024382808,0.016576966,0.013368315,0.017045299,0.020619353,0.017774063,0.013626625,0.016342726,0.023528624,0.128769524,0.117822995,0.113428168,0.116323717,0.139610385,0.11409877,0.121089535,0.129483315,0.045997494,0.020724887,0.020973244,0.018101371,0.032614014,0.016000127,0.028919308,0.02722638,0.037372393,0.022211725,0.052708926,0.023134123,0.024939088,0.015357897,0.028362226,0.030661405,1,1,1,0,1,1,1,-0.13,-0.014571949,28/7/2021,30/7/2021
Australia,0.07990964,0.071057769,0.065632808,0.08759532,0.096860603,0.061825539,0.068595969,0.091997272,0.013779499,0.117695159,0.01997872,0.026081473,0.01461239,0.013243547,0.01601098,0.021864546,0.022425789,0.011222318,0.014669037,0.014345645,0.122531121,0.116606741,0.120748723,0.127709554,0.136560887,0.115880684,0.103411078,0.1218784,0.037751847,0.020451411,0.024017099,0.014490516,0.030480318,0.015362732,0.021479392,0.02841078,0.036598573,0.022677458,0.058017097,0.038848697,0.028514859,0.01818261,0.02149646,0.027634896,1,1,1,0,1,1,1,0,-0.015332094,31/7/2021,3/8/2021
Australia,0.072055844,0.065700384,0.047266103,0.070269955,0.089005417,0.047058764,0.07042013,0.087159268,0.013894467,0.110541627,0.018511853,0.020612082,0.018314457,0.013731436,0.01630629,0.017963098,0.017538922,0.010892278,0.016504591,0.022736459,0.114270937,0.111279382,0.108017523,0.117756261,0.130439222,0.105874617,0.110274795,0.120126745,0.037372605,0.019433365,0.020651986,0.017052282,0.025795031,0.013873622,0.019601929,0.020970833,0.02555296,0.020035808,0.047154646,0.030018529,0.023548205,0.010903686,0.024377851,0.028672729,1,1,1,0,1,1,1,0.17,-0.043838755,4/8/2021,6/8/2021
Australia,0.061112958,0.076023345,0.058512281,0.061119015,0.083898121,0.053055447,0.068470534,0.060842038,0.01579724,0.114193728,0.020360637,0.020521309,0.019664548,0.016368008,0.019256912,0.021739664,0.018770905,0.012191143,0.015687127,0.023142371,0.118846752,0.119616186,0.110082829,0.11171488,0.127392285,0.110224714,0.112119623,0.103829086,0.043726052,0.022749157,0.02396067,0.018386523,0.023060406,0.014811653,0.022477894,0.020184952,0.029366505,0.019060984,0.044630547,0.019640406,0.025705138,0.013271223,0.024630493,0.024127689,1,1,1,0,1,1,1,0.3,0.181086924,7/8/2021,10/8/2021
Australia,0.059337092,0.071496379,0.045741914,0.071531088,0.086318592,0.053649783,0.056585326,0.082722968,0.014398187,0.114233622,0.01968485,0.021785367,0.020462788,0.014901451,0.01583476,0.016844782,0.01699488,0.01104139,0.01532331,0.024565594,0.122969202,0.1170477,0.106324966,0.118908258,0.130204632,0.110431161,0.110332646,0.119002042,0.035082735,0.021313473,0.017867754,0.018380629,0.023489908,0.016517464,0.021977858,0.019202031,0.029617083,0.021621093,0.048983294,0.02029365,0.02632714,0.011403067,0.024135263,0.031901461,1,1,1,0,1,1,1,0.33,0.171472176,11/8/2021,13/8/2021
Australia,0.060628442,0.064151163,0.060869954,0.06246044,0.074583255,0.040237553,0.055753068,0.063057242,0.014348208,0.111285033,0.019061568,0.020792755,0.019429612,0.014384569,0.016709882,0.021302113,0.018583382,0.011045758,0.015340743,0.021447768,0.111885409,0.113571028,0.115481022,0.115177902,0.125818072,0.106695089,0.109190449,0.107884922,0.040120583,0.019841199,0.022549804,0.01581458,0.024911637,0.014680335,0.020856541,0.02015173,0.028589445,0.02072128,0.046908722,0.017615885,0.027697239,0.01255319,0.02138072,0.023329475,1,1,1,0,1,1,1,0.46,0.514097784,14/8/2021,17/8/2021
Australia,0.067960397,0.066699234,0.061626285,0.066904171,0.069325047,0.045878641,0.066720401,0.082913347,0.014017382,0.113612024,0.020832822,0.020150585,0.015745059,0.013651808,0.014226093,0.018348178,0.019958326,0.011638905,0.018305207,0.018163053,0.11642117,0.113171329,0.115476558,0.111222951,0.118332453,0.112533769,0.113719519,0.116264596,0.039940176,0.022074314,0.024126468,0.017457604,0.024327392,0.016328623,0.022735125,0.02230061,0.033681472,0.017411189,0.047372801,0.019342599,0.019968175,0.01220049,0.027254088,0.02813253,1,1,1,0,1,1,1,0.19,0.156857256,18/8/2021,20/8/2021
Australia,0.061183379,0.063627933,0.063529023,0.051315867,0.081200891,0.048308834,0.064104931,0.076201799,0.015221786,0.111884868,0.021126911,0.022442167,0.016298188,0.016591275,0.019787585,0.016525079,0.021985685,0.011132368,0.016181269,0.020850374,0.118485298,0.111086704,0.11702214,0.104182642,0.129432775,0.109178962,0.113663737,0.109648047,0.037737219,0.022740227,0.022313691,0.019676358,0.03001304,0.015433396,0.026093928,0.026010805,0.033217167,0.02216614,0.045991526,0.022704232,0.027166921,0.014221195,0.023838515,0.027776343,1,1,1,0,1,1,1,0.07,0.146311234,21/8/2021,24/8/2021
Australia,0.072434205,0.06607694,0.061602208,0.078190181,0.087470561,0.049060789,0.062323103,0.072026134,0.015213456,0.116452309,0.02167507,0.021286511,0.018883241,0.014103944,0.017499845,0.020544731,0.025262734,0.012926102,0.015847343,0.019149937,0.116619983,0.114912958,0.115011381,0.121865822,0.13562964,0.116165096,0.112460081,0.109601066,0.044860087,0.020887374,0.023040893,0.025527464,0.02751508,0.018291953,0.024266565,0.018818697,0.025865082,0.018236784,0.051003007,0.027982891,0.023648947,0.014620436,0.025446365,0.024811588,1,1,1,0,1,1,1,0,-0.001784328,25/8/2021,27/8/2021
