country,s1,s2,s3,s4,s5,s8,s6,s7,SN,A,PBC,O,s1_SN,s2_SN,s3_SN,s4_SN,s5_SN,s8_SN,s6_SN,s7_SN,s1_A,s2_A,s3_A,s4_A,s5_A,s8_A,s6_A,s7_A,s1_PBC,s2_PBC,s3_PBC,s4_PBC,s5_PBC,s8_PBC,s6_PBC,s7_PBC,s1_O,s2_O,s3_O,s4_O,s5_O,s8_O,s6_O,s7_O,s2_I,s1_I,s4_I,s5_I,s6_I,s3_I,s7_I,y1,y2,startDate,endDate
Australia,0.088094286,0.08096401,0.070650838,0.09325712,0.082745332,0.066420548,0.082219985,0.106934983,0.01471196,0.122197128,0.020864599,0.02407164,0.018509508,0.012782881,0.017754964,0.023807895,0.016510071,0.012279174,0.013752461,0.025419517,0.126593118,0.119822285,0.119235869,0.130340381,0.128337847,0.12098819,0.123128685,0.132959034,0.040964849,0.019462835,0.026219334,0.022963368,0.0296946,0.016177235,0.020115763,0.02612609,0.037607181,0.022326917,0.04888105,0.020727872,0.028251988,0.014980447,0.030632186,0.034936203,1,1,1,1,1,1,1,-0.25,0.472727273,10/2/2021,16/2/2021
Australia,0.104789196,0.084778178,0.072870913,0.087852094,0.09377384,0.077344727,0.090313921,0.088370133,0.01511128,0.126823189,0.020025889,0.023155418,0.027610179,0.013863655,0.016905493,0.017883805,0.015191773,0.013008602,0.01890888,0.021629836,0.142408281,0.126878345,0.117575255,0.123419756,0.136097028,0.126947468,0.128224588,0.119353166,0.039111113,0.020423524,0.02525749,0.021704153,0.0265345,0.015001532,0.023264581,0.019838033,0.050071955,0.021893628,0.038994371,0.01786145,0.021056702,0.017842952,0.030042615,0.028330687,1,1,1,1,1,1,1,1,0.119047619,17/2/2021,23/2/2021
Australia,0.118096861,0.076846823,0.074519854,0.09717141,0.094335854,0.068925824,0.088984448,0.095841058,0.015527398,0.123710845,0.020885861,0.022958036,0.01842804,0.015492112,0.016429389,0.020643767,0.01764677,0.013264824,0.014506879,0.020817966,0.151166526,0.117945903,0.121566721,0.127990465,0.135431082,0.124178273,0.122948194,0.118601474,0.060684519,0.019108413,0.023108186,0.019239667,0.028225036,0.016661431,0.022934927,0.019668204,0.044596614,0.021953405,0.044577622,0.027236479,0.023627118,0.014154876,0.021539992,0.035169971,1,1,1,1,1,1,1,0.25,-2.75,24/2/2021,2/3/2021
Australia,0.08485659,0.069456218,0.060963303,0.070503616,0.081564256,0.065434746,0.078519793,0.097867903,0.015226128,0.117015571,0.019987274,0.023137293,0.017897941,0.016023788,0.01336983,0.022705985,0.016754053,0.011987727,0.016789379,0.023101777,0.125837191,0.115348501,0.112384113,0.1122728,0.127237206,0.117182017,0.119412981,0.126644217,0.036527241,0.020753375,0.019761729,0.018341901,0.027695853,0.015597191,0.022332806,0.026866566,0.028009789,0.021871424,0.044629935,0.01795114,0.029667889,0.016910287,0.028032525,0.028262266,1,1,1,1,1,1,1,-0.268292683,0.134920635,30/6/2021,6/7/2021
Australia,0.077742138,0.061673962,0.058386527,0.074325693,0.07234059,0.048390591,0.069966587,0.088388752,0.013265111,0.110621946,0.018731531,0.021342037,0.016503699,0.013776682,0.014710904,0.020392703,0.015953116,0.009802753,0.016600607,0.015568937,0.125099625,0.107504057,0.111631622,0.11467474,0.119668841,0.108566144,0.112340226,0.119784098,0.041321485,0.01820002,0.023985389,0.015929013,0.021653432,0.014435595,0.02187465,0.02556809,0.03046794,0.019371132,0.046338252,0.025655299,0.022853611,0.014271047,0.021644715,0.027775992,1,1,1,1,1,1,1,1.523809524,-0.360784314,7/7/2021,13/7/2021
Australia,0.07644116,0.075701428,0.040956082,0.072883168,0.081193704,0.05310173,0.087532306,0.097492236,0.014087473,0.116978062,0.017695183,0.024622413,0.017023206,0.014189376,0.013813977,0.020925661,0.017790329,0.011061853,0.018242144,0.021241821,0.122551934,0.12154571,0.108461029,0.113217486,0.125663844,0.112360013,0.128663324,0.127675084,0.033232029,0.020308157,0.018271198,0.01520405,0.021562828,0.013022892,0.022311914,0.02059789,0.037778366,0.022717045,0.058072396,0.025949891,0.02087536,0.014023826,0.031084036,0.034761933,1,1,1,1,1,1,1,0.738095238,0.611393324,14/7/2021,20/7/2021
Australia,0.062669792,0.068292257,0.054235665,0.07279321,0.078617509,0.052329525,0.069470648,0.089199741,0.014487202,0.116329154,0.020350328,0.025938014,0.019251871,0.014098886,0.016529196,0.023084364,0.023598245,0.010577085,0.014765748,0.023253877,0.117645418,0.116685348,0.115993988,0.119474327,0.124645332,0.114018795,0.116574946,0.120830628,0.038235085,0.022362237,0.021135416,0.015052883,0.027321221,0.01538433,0.022982906,0.024557924,0.033263477,0.0254263,0.052166618,0.026218657,0.025016164,0.017530911,0.025100937,0.038270736,1,1,1,1,1,1,1,0.29375,0.029109589,21/7/2021,27/7/2021
Australia,0.083347204,0.073591449,0.063701147,0.080727614,0.101543238,0.059652122,0.071382671,0.093589587,0.014324262,0.117780354,0.020480263,0.025402516,0.015757462,0.013395861,0.016096868,0.021370156,0.020456765,0.012298669,0.014902845,0.017596216,0.126584712,0.117444637,0.11629973,0.122526822,0.138635102,0.114761186,0.108534064,0.126110472,0.04127645,0.020597294,0.021953376,0.016027955,0.031782688,0.015726623,0.023425297,0.028088049,0.037694277,0.022612713,0.055257081,0.0331898,0.026744154,0.01699767,0.023288884,0.02906974,1,1,1,1,1,1,1,0,-0.092757937,28/7/2021,3/8/2021
Australia,0.065200048,0.071327006,0.053264201,0.066032961,0.086412125,0.050542715,0.069672812,0.071927474,0.014854348,0.112593456,0.019447759,0.020511992,0.01901762,0.01515576,0.017698198,0.020295181,0.01805154,0.011460795,0.015924282,0.022915229,0.11590581,0.115877133,0.10933914,0.114580984,0.128655456,0.108224066,0.111740799,0.110368766,0.040850821,0.021068878,0.02273376,0.017219071,0.024056226,0.014334637,0.021346999,0.020765232,0.027006236,0.019393602,0.045908646,0.025586411,0.024864189,0.012106495,0.024569142,0.026099259,1,1,1,1,1,1,1,0.215231788,-0.227886416,4/8/2021,10/8/2021
Australia,0.059890099,0.067019791,0.054052602,0.065624815,0.079715463,0.046346211,0.055487966,0.073285438,0.01428598,0.112552636,0.019290771,0.021025351,0.020295275,0.014551856,0.016078254,0.01861444,0.018184908,0.010835684,0.015552296,0.022661899,0.11686097,0.114830831,0.111243453,0.116212722,0.127537233,0.108415002,0.109031475,0.114332843,0.038349837,0.020347697,0.020338533,0.017133974,0.024627831,0.015436427,0.021035356,0.019366427,0.028088273,0.020816255,0.047574704,0.018672349,0.026753902,0.012084928,0.021968905,0.028318784,1,1,1,1,1,1,1,0.819892473,0.390940337,11/8/2021,17/8/2021
Australia,0.063799333,0.065158446,0.062503535,0.059676356,0.078205394,0.047332961,0.066089048,0.078664029,0.014715315,0.112713504,0.021063793,0.021412219,0.016204108,0.015391093,0.017488389,0.017201386,0.021226743,0.011327235,0.017009708,0.019519891,0.117638446,0.112115945,0.116483429,0.107557732,0.125894252,0.110589949,0.113974362,0.112875126,0.038977268,0.022495321,0.02308229,0.01926463,0.028621378,0.015786909,0.024866883,0.024223588,0.033054744,0.020161046,0.046467041,0.02117245,0.024079743,0.013326435,0.025791925,0.028308292,1,1,1,1,1,1,1,0.299866131,0.060871244,18/8/2021,24/8/2021
Australia,0.081713786,0.066206081,0.057172875,0.072509465,0.08897205,0.051227546,0.063400744,0.074003358,0.01468842,0.114755981,0.021105772,0.020051273,0.019082997,0.014318119,0.017438337,0.018872403,0.020418099,0.012336504,0.015769712,0.018041321,0.122933561,0.114413689,0.113052435,0.117515098,0.133296476,0.112914957,0.112694934,0.109327083,0.044540644,0.021253789,0.022801351,0.020842337,0.026016241,0.017911843,0.021728147,0.018996338,0.028559319,0.017643884,0.043235325,0.024180778,0.023069115,0.014180047,0.023950743,0.026569481,1,1,1,1,1,1,1,0.098654709,-0.173758159,25/8/2021,31/8/2021
Canada,0.049114868,0.072466571,0.061151825,0.096976017,0.069324467,0.061625529,0.095907763,0.106689172,0.011782771,0.113669737,0.013896174,0.018393901,0.013691051,0.009769741,0.015292817,0.027292045,0.015670878,0.007221695,0.018754948,0.026553551,0.091672062,0.114519054,0.111649201,0.127428088,0.11043946,0.111122119,0.128146193,0.128784317,0.020595401,0.012123922,0.016671686,0.013327365,0.018198599,0.011733524,0.023345411,0.020668168,0.026966857,0.016058173,0.04845499,0.02159182,0.01705728,0.010314693,0.019414802,0.034924931,1,0,1,0,1,0,1,1.625,-0.458333333,4/3/2020,10/3/2020
Canada,0.108303551,0.07751085,0.071590397,0.061482795,0.100352946,0.061031764,0.087856245,0.120354716,0.017261507,0.11768422,0.017252097,0.024868271,0.028593995,0.017033651,0.022086047,0.019901408,0.028344776,0.011047085,0.021095912,0.027059405,0.142019527,0.124218934,0.118204075,0.096540542,0.135558382,0.109117236,0.121718129,0.138723067,0.034150055,0.015998551,0.018758369,0.0134032,0.029504338,0.012509317,0.024670513,0.0251289,0.05712705,0.024362819,0.054354192,0.014634915,0.032895441,0.011091051,0.027215106,0.03934098,1,1,1,1,1,0,1,1.444444444,-1.98013245,11/3/2020,17/3/2020
Canada,0.103419288,0.093669145,0.074329425,0.06652881,0.112405695,0.068203804,0.095604686,0.131834797,0.017569847,0.120827395,0.015655869,0.023998282,0.022752335,0.018536684,0.019592473,0.020331613,0.023552125,0.012873092,0.023299305,0.025203014,0.138603473,0.13021701,0.115317019,0.101999644,0.139576894,0.111153345,0.123304898,0.150083365,0.026539261,0.016193955,0.018369374,0.012384731,0.019878604,0.012151027,0.018479695,0.02031249,0.042964095,0.027334672,0.04901114,0.014761615,0.02505736,0.012426151,0.024981448,0.043809953,1,1,1,1,1,0,1,1.87654321,-0.495878734,18/3/2020,24/3/2020
Canada,0.104604124,0.103098577,0.088643344,0.060534557,0.112448515,0.073526847,0.098067014,0.120990819,0.017969974,0.127168489,0.015339397,0.025493822,0.024208298,0.018713422,0.022553768,0.022692265,0.023945937,0.013091906,0.022030902,0.025094231,0.13723645,0.139592734,0.128681222,0.102914491,0.141371974,0.119965634,0.126900607,0.138231366,0.024986238,0.01605314,0.017343696,0.012082599,0.020161859,0.012459015,0.01800277,0.018563944,0.04062822,0.02774647,0.05775895,0.016955018,0.023819735,0.016214936,0.02373882,0.036703407,1,1,1,1,1,0,1,1.151832461,0.181069199,25/3/2020,31/3/2020
Canada,0.097630516,0.099100525,0.087095354,0.073735909,0.111521991,0.072701724,0.107008149,0.112257169,0.017531817,0.126235635,0.01620046,0.022671246,0.023132023,0.017975679,0.020296965,0.023275792,0.025018551,0.013267405,0.021778887,0.022419676,0.137322988,0.138269822,0.128234486,0.110663999,0.137700947,0.117290313,0.134984501,0.13499125,0.026707872,0.019010139,0.017405586,0.013339471,0.020197827,0.012855628,0.018468907,0.018798895,0.034459961,0.02493311,0.049734222,0.0148775,0.024152193,0.013570439,0.024318111,0.033860255,1,1,1,1,1,1,1,0.057926829,-0.139354515,1/4/2020,7/4/2020
Canada,0.100571639,0.089759511,0.077011978,0.082393345,0.097822201,0.064228741,0.07673474,0.086441862,0.018420677,0.123500249,0.018390531,0.023737931,0.023916655,0.016896016,0.028556749,0.018507094,0.02665999,0.014845272,0.019185258,0.019205411,0.144015252,0.126378857,0.126546816,0.123641162,0.139443602,0.117434877,0.121770198,0.110619906,0.035032397,0.017859478,0.020916471,0.018900878,0.023799027,0.014911349,0.02155054,0.019314019,0.045585079,0.021855726,0.061253692,0.018891197,0.024263383,0.012589367,0.022112003,0.02773096,1,1,1,1,1,1,1,-0.016802764,-0.296779403,2/12/2020,8/12/2020
Canada,0.101051674,0.092567979,0.069394474,0.092657894,0.082732076,0.068825316,0.09276633,0.096655795,0.017854179,0.125562989,0.018818914,0.023031918,0.025815794,0.017181388,0.023224407,0.023108208,0.022092021,0.01402835,0.019681515,0.021411222,0.140113243,0.127033092,0.123541936,0.129426277,0.128254977,0.122341031,0.129805569,0.117638762,0.034401974,0.0180957,0.02101128,0.022134803,0.023633074,0.01471877,0.024133513,0.023378937,0.055430723,0.020043767,0.054657077,0.018747134,0.022750385,0.012652927,0.028870222,0.030458912,1,1,1,1,1,1,1,-0.00204274,-0.273209384,9/12/2020,15/12/2020
Canada,0.088969698,0.093480829,0.070150317,0.079999311,0.075703077,0.06222408,0.089371519,0.086338359,0.017042912,0.122969257,0.018622089,0.022494325,0.021992264,0.016478374,0.020666174,0.0217071,0.019802096,0.013874475,0.024096473,0.016729398,0.133005898,0.131558135,0.120560331,0.116966931,0.121841064,0.117452632,0.126135595,0.112965653,0.034802886,0.0197273,0.02145169,0.020369993,0.019680762,0.014393288,0.019901817,0.020628888,0.045890824,0.020668552,0.053308293,0.019487755,0.023078183,0.011938147,0.02843057,0.030785554,1,1,1,1,1,1,1,-0.04312115,-0.21826167,16/12/2020,22/12/2020
Canada,0.092987229,0.094230974,0.071309678,0.074579021,0.077996046,0.066116757,0.080206235,0.093902705,0.019815328,0.124269184,0.017629411,0.022828918,0.029999275,0.018050563,0.024248199,0.023972475,0.022069958,0.017879264,0.021549186,0.020436329,0.137490041,0.131928236,0.124836383,0.116721823,0.122499126,0.119619155,0.120084804,0.117705119,0.031342951,0.016455702,0.021745901,0.021021584,0.017706766,0.015189226,0.020500516,0.019749956,0.046715322,0.021596911,0.056869968,0.017214121,0.020262116,0.013270118,0.026602734,0.036092889,1,1,1,1,1,1,1,0.406039767,0.474708768,23/12/2020,29/12/2020
Canada,0.095301408,0.076480807,0.068209827,0.029331785,0.07549342,0.063244866,0.071546704,0.079733489,0.017761388,0.118816292,0.018950394,0.022440298,0.022827565,0.01624012,0.02501569,0.018192207,0.023382954,0.015469559,0.018229549,0.01974477,0.136654954,0.120193376,0.121501599,0.100624662,0.13205678,0.119256357,0.115561321,0.107823375,0.040662572,0.018805237,0.022671511,0.01547012,0.024637706,0.015960574,0.019190899,0.019482007,0.044365494,0.02016959,0.057332262,0.026092116,0.022757726,0.011511067,0.021157193,0.027686447,1,1,1,1,1,1,1,-0.024112004,-0.045477311,30/12/2020,5/1/2021
Canada,0.11609391,0.098227133,0.071656273,0.076261357,0.083324818,0.068382075,0.0861392,0.087171558,0.017607458,0.124929637,0.020035086,0.02442325,0.039915457,0.01563227,0.01962501,0.017578877,0.024045797,0.014609746,0.021902377,0.017174154,0.152130813,0.131834668,0.124445819,0.115519644,0.12511348,0.119681104,0.125601628,0.111055642,0.054622461,0.019652448,0.019817793,0.018009824,0.023257439,0.016120913,0.022202493,0.019940435,0.064786089,0.021020437,0.051677136,0.019325271,0.022804438,0.014245658,0.030015248,0.033480769,1,1,1,1,1,1,1,0.102244389,0.797121653,10/2/2021,16/2/2021
Canada,0.085892952,0.088389002,0.071537895,0.071247768,0.089464005,0.072348249,0.082288178,0.099640981,0.016710137,0.122091315,0.018542139,0.024366327,0.025459445,0.014629237,0.022471816,0.01576503,0.021116188,0.015085244,0.017895773,0.017652291,0.132041297,0.12452561,0.120751095,0.114367988,0.126106183,0.121101537,0.117773177,0.119418552,0.034952161,0.017531529,0.022502824,0.018358152,0.018967917,0.015744287,0.021952179,0.019041463,0.053786399,0.021195287,0.05435271,0.021247149,0.023921972,0.014519641,0.027352571,0.03130972,1,1,1,1,1,1,1,0.056623558,0.126625371,17/2/2021,23/2/2021
Canada,0.103681487,0.091124435,0.081747358,0.076274464,0.098110043,0.067847857,0.097977076,0.100479126,0.017674155,0.122672817,0.019596241,0.022817605,0.026206843,0.016483097,0.023615415,0.020120958,0.025092612,0.014157375,0.017977399,0.020828334,0.140029463,0.122671534,0.124744832,0.117326886,0.132470455,0.118254258,0.131991954,0.120618546,0.036517062,0.01913268,0.023962171,0.016678457,0.020699891,0.015430361,0.029547854,0.021376267,0.050482305,0.018669537,0.053308051,0.020524273,0.02128777,0.013685009,0.030841323,0.031967137,1,1,1,1,1,1,1,-0.001634521,-0.142318723,24/2/2021,2/3/2021
Canada,0.096843152,0.098786525,0.075893756,0.088069142,0.089330088,0.074923908,0.089887209,0.097424609,0.017539586,0.12427353,0.018184348,0.020955219,0.026601952,0.017271806,0.023139737,0.020830751,0.018141313,0.014433473,0.017326565,0.020041903,0.139666521,0.126537228,0.124448102,0.122279005,0.128062467,0.120790723,0.123534159,0.118323922,0.038184499,0.017037981,0.023650191,0.015229879,0.018021971,0.015988715,0.019013419,0.019719436,0.046803834,0.016748956,0.049965679,0.020547022,0.018988643,0.013019585,0.024662849,0.034706131,1,1,1,1,1,1,1,0.026761518,-0.161768465,3/3/2021,9/3/2021
Canada,0.075627361,0.073144926,0.059156354,0.079598641,0.081301256,0.054658921,0.075006683,0.087787363,0.015324405,0.1156832,0.021846258,0.020896787,0.021785971,0.018630519,0.016285193,0.014950275,0.016183456,0.011735689,0.017529671,0.017116531,0.119868432,0.117389626,0.118077426,0.113263626,0.123159112,0.112327947,0.121011634,0.115398801,0.031035212,0.026477577,0.024000383,0.016260708,0.026341094,0.017607669,0.024618923,0.019099442,0.040316047,0.020986851,0.043419603,0.015529534,0.026652694,0.009513264,0.020038495,0.032968326,1,1,1,1,1,1,1,-0.297649247,-0.665954211,2/3/2022,8/3/2022
Canada,0.079071371,0.060711487,0.065500332,0.065246467,0.087877006,0.057016904,0.072306087,0.080152372,0.015979081,0.114012545,0.022222488,0.019427481,0.021001878,0.017495165,0.018733715,0.016287595,0.022393812,0.012055055,0.019255692,0.017053432,0.125503061,0.110478101,0.119221249,0.107589259,0.132995848,0.1117623,0.119031385,0.10880311,0.035370253,0.025463664,0.026683153,0.018966762,0.022977919,0.016844271,0.027322257,0.020833197,0.039044972,0.01879187,0.034114678,0.015841154,0.024282343,0.009343875,0.021326167,0.031514813,1,1,1,1,1,1,1,0.339712209,0.373961188,9/3/2022,15/3/2022
Canada,0.082296645,0.069737403,0.062370839,0.070338941,0.072915054,0.05247831,0.056887803,0.078544123,0.016855338,0.114839068,0.021339413,0.022156635,0.021228605,0.0212811,0.020307995,0.014725705,0.020145273,0.01177222,0.017861596,0.02029726,0.12498978,0.116706817,0.119867423,0.110625457,0.12851157,0.110930284,0.114379078,0.106747886,0.037003099,0.023052907,0.027390226,0.019021849,0.026477889,0.01596414,0.020872708,0.02121432,0.03970683,0.021133284,0.041154916,0.027414252,0.030064034,0.009731022,0.021004587,0.030709121,1,1,1,1,1,1,1,0.789413989,0.575284855,16/3/2022,22/3/2022
Canada,0.069450337,0.064542891,0.051740063,0.079449742,0.090039064,0.050085877,0.065739644,0.081255444,0.016215174,0.11385008,0.0212025,0.021383563,0.023951147,0.016433866,0.01892205,0.018286608,0.022001957,0.012896893,0.017167599,0.020614216,0.118790205,0.115238928,0.113996823,0.120070651,0.137182676,0.109970087,0.112614022,0.111579159,0.032832646,0.022665282,0.025038308,0.018074392,0.038197864,0.016231881,0.024266915,0.021200918,0.032750055,0.01991468,0.047685885,0.019426423,0.023110753,0.008845692,0.023699052,0.033751185,1,1,1,1,1,1,1,0.547626026,0.996339935,23/3/2022,29/3/2022
Canada,0.06521225,0.067512778,0.057044765,0.068565768,0.087601431,0.051002899,0.060075387,0.066769743,0.016574217,0.114378183,0.020372935,0.024272255,0.016436776,0.017442494,0.024102054,0.018297437,0.019951796,0.01231383,0.019362899,0.014812398,0.118197776,0.116656321,0.118595553,0.117434838,0.13164493,0.110824623,0.114991676,0.099450775,0.031019533,0.022683939,0.024623241,0.017523933,0.024962979,0.01583286,0.024209696,0.01931842,0.032875571,0.024791183,0.051371811,0.020194604,0.026548696,0.01139256,0.021462999,0.032832872,1,1,1,1,1,1,1,-0.18877551,14.86070448,30/3/2022,5/4/2022
Canada,0.073055046,0.068692298,0.054784889,0.071744984,0.06837112,0.051968383,0.077803577,0.083161002,0.017152018,0.114846972,0.020771027,0.021003986,0.020118704,0.021081811,0.019850919,0.015987428,0.018675914,0.013602618,0.01613704,0.019356135,0.120258183,0.119838696,0.116225568,0.117781685,0.119407825,0.109677001,0.119449994,0.113214358,0.032749939,0.026634341,0.024061953,0.015805543,0.021039405,0.015826646,0.020366887,0.020525118,0.034302399,0.021587714,0.048668859,0.015957523,0.020935415,0.009203508,0.020709643,0.042896504,1,0,1,1,1,1,1,-0.59362845,0.077703871,4/5/2022,10/5/2022
Canada,0.070181999,0.070330798,0.054639052,0.077809824,0.07658844,0.046441384,0.063863611,0.072887064,0.015611191,0.114589496,0.020789475,0.019106206,0.018381649,0.018302736,0.017235076,0.014946378,0.021120214,0.012717257,0.014281479,0.019965257,0.120321412,0.120313692,0.118466864,0.122640483,0.124166585,0.109131732,0.111748103,0.104279101,0.032155266,0.025647657,0.022827453,0.017287465,0.02544143,0.016615052,0.021947616,0.018621819,0.025248085,0.02209418,0.046102195,0.017859256,0.020798059,0.008021352,0.016967149,0.030849236,1,0,1,1,1,1,1,-0.229044834,4.626363856,11/5/2022,17/5/2022
