country,s1,s2,s3,s4,s5,s8,s6,s7,SN,A,PBC,O,s1_SN,s2_SN,s3_SN,s4_SN,s5_SN,s8_SN,s6_SN,s7_SN,s1_A,s2_A,s3_A,s4_A,s5_A,s8_A,s6_A,s7_A,s1_PBC,s2_PBC,s3_PBC,s4_PBC,s5_PBC,s8_PBC,s6_PBC,s7_PBC,s1_O,s2_O,s3_O,s4_O,s5_O,s8_O,s6_O,s7_O,s2_I,s1_I,s4_I,s5_I,s6_I,s3_I,s7_I,y1,y2,startDate,endDate
Australia,0.067968337,0.066710274,0.061854355,0.066610484,0.069498669,0.046078192,0.066935007,0.082891221,0.014006754,0.113622101,0.020851851,0.020135891,0.015696938,0.013627194,0.014235602,0.018313924,0.019943338,0.011685251,0.018282949,0.018178486,0.116520184,0.113105768,0.115593463,0.11104028,0.118363264,0.112762536,0.113747321,0.116270303,0.039970411,0.022026599,0.024136697,0.017515571,0.024308375,0.016382945,0.022710169,0.022298112,0.033578811,0.017386146,0.0475309,0.019162907,0.020039907,0.012195096,0.027561928,0.028083493,1,1,1,0,1,1,1,0.19,0.156857256,18/8/2021,20/8/2021
Australia,0.060622012,0.063766214,0.063532264,0.053827016,0.083433256,0.048021641,0.064359339,0.076402493,0.015270163,0.111935887,0.021234454,0.022347301,0.016484416,0.01669056,0.019812987,0.01656208,0.022066882,0.011166295,0.015965751,0.020848904,0.118306581,0.111138025,0.117109937,0.104405151,0.130552041,0.109226219,0.113847841,0.110136816,0.037997242,0.022795823,0.022387114,0.020414358,0.03141115,0.015466481,0.026174751,0.026441377,0.032883398,0.022125102,0.045923984,0.022593472,0.027110201,0.014164094,0.023958437,0.027886618,1,1,1,0,1,1,1,0.07,0.146311234,21/8/2021,24/8/2021
Australia,0.071663167,0.06543019,0.061009944,0.078469114,0.086099106,0.049085389,0.062664121,0.0724086,0.015099608,0.116397424,0.021576609,0.021170843,0.018620027,0.01405694,0.017226321,0.020580463,0.025244425,0.012785194,0.015639245,0.01911128,0.11573357,0.114866329,0.114815948,0.122084149,0.135160028,0.11620324,0.11291246,0.109953621,0.044658804,0.020766638,0.023015539,0.025751208,0.027308616,0.018161423,0.024055538,0.01875074,0.025613506,0.018186801,0.050637573,0.027682209,0.023728555,0.014546596,0.024633562,0.025001914,1,1,1,0,1,1,1,0,-0.001784328,25/8/2021,27/8/2021
Australia,0.09135351,0.066413042,0.053668613,0.06487064,0.090629643,0.052941052,0.066263254,0.077871862,0.014327733,0.113662714,0.020765445,0.019204,0.019164384,0.014319427,0.017750242,0.017209836,0.016225555,0.01207788,0.01587783,0.017742898,0.130389236,0.114035941,0.111263351,0.112342824,0.131755433,0.110698443,0.113784592,0.110932298,0.045420032,0.021677663,0.022420519,0.016683368,0.024715347,0.017651049,0.020482958,0.019214522,0.031655781,0.017180623,0.037943203,0.021074815,0.022518044,0.013733965,0.023667361,0.028191676,1,1,1,0,1,1,1,-0.07,-0.205975758,28/8/2021,31/8/2021
Australia,0.092124343,0.098974643,0.074594887,0.083654511,0.075595574,0.086046083,0.086735681,0.11323725,0.020342181,0.134014065,0.017406057,0.031339047,0.016519444,0.018380061,0.019644902,0.024331375,0.021345939,0.020567293,0.028447418,0.018984052,0.13724433,0.136294633,0.125730272,0.134358669,0.117331671,0.135847257,0.139439772,0.140024556,0.026412592,0.018138337,0.018292826,0.022573278,0.027153807,0.012593408,0.030501355,0.015857363,0.034184513,0.036648601,0.071931974,0.026926496,0.012379735,0.017661246,0.032962514,0.056525961,1,1,1,1,0,1,0,-0.083333333,-0.00173913,24/12/2020,26/12/2020
Australia,0.102907734,0.0749651,0.067445413,0.051343381,0.065920889,0.054346876,0.077743514,0.074465139,0.013666677,0.116052215,0.019955442,0.025824048,0.020343167,0.012643304,0.015449311,0.017116305,0.01939997,0.010728247,0.017607143,0.021650573,0.136440591,0.116880968,0.119946442,0.107306371,0.118302,0.113794688,0.118046178,0.106467001,0.051458591,0.021156653,0.024608858,0.012043732,0.023723082,0.014478815,0.026373517,0.020199355,0.040914627,0.025372254,0.062213161,0.017502849,0.026667589,0.013849876,0.023583968,0.0375985,1,1,1,1,0,1,0,-0.172413793,-1.886363636,27/12/2020,30/12/2020
Canada,0.045506016,0.078308779,0.05794561,0.08436614,0.065579271,0.055916936,0.104650206,0.116425714,0.013752681,0.108794475,0.014443258,0.01856561,0.014072476,0.010555633,0.016406198,0.035066274,0.01719716,0.009344146,0.013968143,0.029514654,0.085822714,0.117439884,0.103475698,0.116225117,0.105805899,0.100588407,0.140281091,0.140134198,0.017426566,0.014444798,0.017147759,0.015570839,0.017544357,0.01133514,0.022938832,0.022560832,0.027833468,0.014272712,0.040147503,0.029862984,0.02097277,0.011135093,0.014226332,0.038453135,0,0,1,0,0,0,0,1.38,0.25,4/3/2020,6/3/2020
Canada,0.051532158,0.069143404,0.063217027,0.105242695,0.071629541,0.064913443,0.090357006,0.099806444,0.010603594,0.116588042,0.013568692,0.018291117,0.013435565,0.00932271,0.014575661,0.02219548,0.01473149,0.00599925,0.02179419,0.024460358,0.095590086,0.112857627,0.116913956,0.134772438,0.1132913,0.117189103,0.120441495,0.120761126,0.022717958,0.010803761,0.016365035,0.011856608,0.018601268,0.011962977,0.023603556,0.01933025,0.026386381,0.017073779,0.053806047,0.01616948,0.014647395,0.009842176,0.022709069,0.032430856,0,0,1,0,0,0,0,0.59,0.453947368,7/3/2020,10/3/2020
Canada,0.101019371,0.078121199,0.07905846,0.060919723,0.10165533,0.053886188,0.079135696,0.120795431,0.016991551,0.115734643,0.015914746,0.024953346,0.025518355,0.016435524,0.026210507,0.020050136,0.028412704,0.010455795,0.021580065,0.027943502,0.13781103,0.123086907,0.123268722,0.095405745,0.138231105,0.105955733,0.116577539,0.139956775,0.033927043,0.014836456,0.015602441,0.01288382,0.030642079,0.011927665,0.024445252,0.023265106,0.058779023,0.024744703,0.064394208,0.016681311,0.035755299,0.009615214,0.025508882,0.039975202,1,0,1,0,1,0,0,0.54,-1.409836066,11/3/2020,13/3/2020
Canada,0.113714386,0.076968469,0.065898453,0.062052353,0.099583101,0.067570401,0.093487578,0.120018734,0.017489241,0.119328879,0.018380284,0.024796503,0.030878642,0.017565169,0.018942501,0.019750966,0.028304623,0.011588152,0.020783268,0.026385408,0.145145684,0.125224896,0.114343947,0.09768841,0.133978525,0.112010203,0.125037688,0.137782541,0.034315713,0.017031233,0.021163726,0.013928562,0.028831814,0.013041565,0.024815976,0.026549775,0.055899932,0.024023462,0.04670198,0.012564946,0.031204966,0.012441531,0.028316907,0.038857476,1,1,1,1,1,0,0,0.91,0.329145901,14/3/2020,17/3/2020
Canada,0.115823556,0.087665744,0.069232067,0.066920961,0.117698449,0.065808521,0.09602321,0.139490794,0.017862254,0.119906717,0.015831299,0.024123969,0.024079456,0.019099494,0.019037529,0.017819436,0.025082835,0.012923118,0.025023998,0.025496301,0.148580044,0.126153231,0.111805946,0.100618131,0.142794929,0.10925943,0.122565687,0.156487368,0.028925936,0.015498746,0.017886425,0.011007106,0.022216739,0.011765236,0.02094698,0.021957785,0.050304094,0.026229412,0.048379302,0.015352465,0.024088691,0.012107783,0.024816343,0.045375492,1,1,1,1,1,0,0,0.41,-0.216810967,18/3/2020,20/3/2020
Canada,0.094606787,0.097365356,0.07801201,0.066245739,0.108797126,0.069890364,0.095316919,0.12501937,0.017366447,0.121467825,0.015533838,0.023910853,0.021809494,0.01819017,0.019993392,0.022145003,0.022508495,0.012837869,0.022113454,0.024941927,0.131515706,0.132719023,0.117853593,0.102996876,0.137382856,0.112486883,0.123813159,0.144382473,0.024843669,0.016621986,0.01871828,0.013379156,0.018284477,0.01242267,0.016783257,0.018847834,0.037749458,0.028015165,0.049467611,0.014335116,0.025717793,0.012650319,0.02509497,0.042416298,1,1,1,1,1,0,0,0.43,-0.384428959,21/3/2020,24/3/2020
Canada,0.10792483,0.105739544,0.087752278,0.060868232,0.108473951,0.070262786,0.094049047,0.1312796,0.018272328,0.125714042,0.015558551,0.026698776,0.023643214,0.020846273,0.022639073,0.024597478,0.023638242,0.012786347,0.020939381,0.02595134,0.139089023,0.141621932,0.126897371,0.107377024,0.136323618,0.116812373,0.119486795,0.146491193,0.025399604,0.016852601,0.016966251,0.012409022,0.020103811,0.012477556,0.016565055,0.021311044,0.041837514,0.027969143,0.059173443,0.023225324,0.023444875,0.017727455,0.02417348,0.037791267,1,1,1,1,1,0,0,0.52,0.103743165,25/3/2020,27/3/2020
Canada,0.101449913,0.100874957,0.089437514,0.060263002,0.116799347,0.076478196,0.102659384,0.111195486,0.017691905,0.12850612,0.015137844,0.024385645,0.024745048,0.01691762,0.02247774,0.021141745,0.02428276,0.013368191,0.023278464,0.024278228,0.135476763,0.137884206,0.130271097,0.099282749,0.146898254,0.122816798,0.135374287,0.130367678,0.024593597,0.015380017,0.017680098,0.011816946,0.020225403,0.01244225,0.019646019,0.015948594,0.039479558,0.027558985,0.05649827,0.011852055,0.024230083,0.014847323,0.023242022,0.035667721,1,1,1,1,1,0,0,0.32,-0.069383939,28/3/2020,31/3/2020
Canada,0.094430746,0.09557973,0.087685197,0.066354879,0.113344484,0.069917789,0.105724979,0.111504923,0.017382722,0.124565093,0.015617639,0.023030703,0.022834264,0.016935397,0.022354627,0.021723952,0.023956555,0.012976598,0.021249193,0.024062301,0.1328136,0.134254275,0.130441496,0.106718893,0.139096766,0.115103776,0.13281599,0.135469911,0.027241425,0.015701832,0.01734605,0.013679843,0.018821663,0.012646677,0.01806018,0.021420688,0.035228354,0.023946358,0.054292317,0.013921858,0.025515343,0.013790732,0.023352791,0.034179098,1,1,1,1,1,0,0,0.02,-0.289202261,1/4/2020,3/4/2020
Canada,0.100980129,0.102603099,0.086599084,0.081149891,0.109715166,0.075282454,0.10838144,0.11314038,0.017675259,0.127842835,0.016761183,0.022325419,0.023443725,0.019010578,0.01856573,0.024834561,0.026071418,0.013536986,0.022345784,0.02049107,0.142043546,0.142264588,0.126377597,0.114626717,0.136317128,0.11931725,0.137305314,0.134429254,0.026149333,0.022301325,0.017455678,0.012997579,0.021562161,0.013049327,0.01890634,0.015720649,0.033655585,0.025914755,0.045899225,0.015837407,0.022800763,0.013366226,0.02535123,0.033485903,1,1,1,1,1,0,0,0.04,-0.078286148,4/4/2020,7/4/2020
Canada,0.090934615,0.084210139,0.081850009,0.083428608,0.10397295,0.064556937,0.076002646,0.096690123,0.018691931,0.122336441,0.017975496,0.024180855,0.02585073,0.016721157,0.028204467,0.020348625,0.029400221,0.01439663,0.019842337,0.023209498,0.137025062,0.122698686,0.128479471,0.125987283,0.142698518,0.116237411,0.119042191,0.117765952,0.036003817,0.01664179,0.020963677,0.018981229,0.024283165,0.014650262,0.019499898,0.020211758,0.048763357,0.02154239,0.058679014,0.019794838,0.028407249,0.013639949,0.023333711,0.030750727,1,1,1,1,1,1,0,0.07,-0.052901167,2/12/2020,4/12/2020
Canada,0.108916607,0.094104886,0.073446866,0.081543343,0.092058765,0.063960637,0.077434654,0.077125262,0.018199435,0.12444948,0.018729044,0.02337667,0.022241885,0.017032937,0.028816344,0.016995107,0.024092312,0.015211768,0.018557062,0.015565332,0.150068254,0.129260574,0.125122656,0.121714883,0.136393647,0.118413091,0.124378293,0.1041235,0.034191217,0.018812975,0.020881684,0.018834906,0.023345376,0.015124632,0.023511044,0.018497893,0.042832919,0.022101079,0.063150955,0.018149264,0.020380456,0.011731144,0.020943996,0.024985719,1,1,1,1,1,1,0,0.01,-0.105047988,5/12/2020,8/12/2020
Canada,0.106461408,0.082798485,0.065787859,0.093172766,0.0786495,0.070406116,0.098603088,0.093556496,0.018683809,0.122181946,0.018917772,0.022965109,0.025988231,0.018729087,0.023164041,0.022460146,0.022682413,0.014505994,0.021582927,0.021353935,0.143816412,0.117220016,0.122220894,0.128530153,0.12670241,0.121151361,0.136581216,0.115068428,0.032436716,0.017629324,0.020408961,0.021836675,0.022006743,0.015329177,0.025915976,0.026125975,0.057632543,0.020025884,0.055400444,0.014981663,0.023850676,0.012285798,0.02809839,0.027998711,1,1,1,1,1,1,0,0.1,0.052714097,9/12/2020,11/12/2020
Canada,0.095058501,0.102061128,0.072932375,0.092089103,0.086546106,0.067362443,0.087179719,0.100252809,0.017049107,0.128843945,0.018722983,0.02309675,0.025624759,0.015677468,0.023283624,0.023824137,0.021540465,0.013586338,0.017861591,0.021477708,0.136010687,0.13656859,0.12483781,0.130416245,0.129705418,0.123441952,0.123320307,0.120621865,0.036579186,0.018548885,0.021602124,0.022464153,0.025152427,0.014153898,0.022427441,0.020190753,0.052991436,0.020061145,0.053927874,0.022906931,0.02172247,0.012992668,0.029608976,0.033314197,1,1,1,1,1,1,0,0.03,-0.136638646,12/12/2020,15/12/2020
Canada,0.092692223,0.092629156,0.081612985,0.081728042,0.090851118,0.060514382,0.099081434,0.092809761,0.017324723,0.123429173,0.018669543,0.023861357,0.022726796,0.017705178,0.020450288,0.021709071,0.023150519,0.013152933,0.022031687,0.019115344,0.138564533,0.128367696,0.127097029,0.124208847,0.130572532,0.115499591,0.130206458,0.114534672,0.032298557,0.020366523,0.020868242,0.021782009,0.019515312,0.014234653,0.019061437,0.021472123,0.052084442,0.020889292,0.056730596,0.021472059,0.024873325,0.012791025,0.029252189,0.032141975,1,1,1,1,1,1,0,0.06,-0.099394963,16/12/2020,18/12/2020
Canada,0.085999749,0.094255258,0.060192276,0.078762147,0.064207422,0.063641134,0.079111344,0.079849792,0.016800824,0.122574169,0.018581324,0.021319988,0.021406232,0.015362837,0.020853722,0.021705689,0.017261021,0.014472513,0.026278271,0.014337122,0.128571042,0.134459213,0.114881661,0.111784268,0.115214865,0.119071375,0.121834035,0.111392472,0.036800921,0.019146051,0.021958553,0.019359487,0.019806319,0.01452477,0.020789822,0.019783416,0.040949357,0.020467833,0.050335213,0.018067691,0.021715872,0.011231254,0.027562389,0.029425536,1,1,1,1,1,1,0,0.06,-0.002806117,19/12/2020,22/12/2020
Canada,0.103980946,0.100953337,0.082008175,0.075829468,0.073337023,0.075133167,0.087727526,0.10395713,0.02354293,0.128706505,0.017791463,0.025712237,0.030416483,0.022616173,0.028926785,0.024746234,0.025105521,0.021817916,0.02476651,0.022564613,0.14227343,0.133602385,0.131834802,0.118143404,0.120117702,0.126894045,0.124645509,0.123924285,0.032735182,0.015493464,0.023571679,0.023674192,0.0199246,0.015096543,0.018056334,0.022334181,0.04948322,0.024917248,0.059557068,0.017076637,0.020988488,0.016550733,0.028526738,0.042824361,1,1,1,1,1,1,0,-0.11,-0.092818385,23/12/2020,25/12/2020
Canada,0.084779334,0.089114639,0.063479874,0.073641488,0.081750005,0.059477936,0.074121014,0.086354183,0.017012879,0.120933162,0.017507578,0.020661211,0.029687788,0.014575715,0.020824127,0.023392344,0.019624085,0.014979218,0.01894616,0.018838485,0.133918769,0.130654054,0.119714519,0.115655981,0.124417933,0.114262623,0.116394892,0.113035979,0.030303513,0.017188053,0.020409686,0.019032768,0.01591977,0.015257469,0.022478021,0.017809808,0.044648813,0.01906983,0.054903386,0.017317202,0.019676849,0.010854587,0.025046088,0.031039128,1,1,1,1,1,1,0,0.73,0.592336259,26/12/2020,29/12/2020
Canada,0.10584685,0.075267158,0.067839447,0.01762238,0.0746355,0.065030406,0.071852993,0.080312891,0.019239705,0.120915172,0.019457782,0.021858993,0.02937705,0.017660178,0.028934107,0.020549085,0.022218862,0.016693916,0.017058755,0.019568626,0.148728733,0.122210887,0.123767075,0.099455034,0.135341503,0.120894619,0.116295568,0.108755841,0.044668211,0.018874646,0.025404139,0.015583811,0.023490278,0.01640716,0.021224358,0.018882857,0.048048839,0.020329519,0.056907994,0.024729627,0.021415364,0.011055402,0.022804736,0.027059758,1,1,1,1,1,1,0,-0.18,0.085158952,30/12/2020,1/1/2021
Canada,0.08813157,0.077383123,0.068490469,0.037318845,0.076219986,0.061675139,0.071352885,0.079357642,0.016608512,0.117179466,0.018554704,0.022893632,0.018374575,0.015184345,0.022046649,0.016584565,0.024368816,0.014393188,0.018970426,0.019859031,0.128446001,0.118693409,0.119785014,0.101422472,0.129274973,0.117816109,0.115096692,0.107218501,0.037939141,0.018753634,0.020600959,0.015392571,0.025609455,0.015567966,0.01790413,0.019870666,0.04186119,0.020050687,0.057653736,0.027021478,0.023894562,0.011911657,0.020114632,0.028092969,1,1,1,1,1,1,0,0.18,-0.143323609,2/1/2021,5/1/2021
Canada,0.106212786,0.104520048,0.077517832,0.072896086,0.095522249,0.074663767,0.08477572,0.100795671,0.016812945,0.128870475,0.020171716,0.025754781,0.036082448,0.014205799,0.018463718,0.015288802,0.026884227,0.014064314,0.023144637,0.016941587,0.14510526,0.135811578,0.130757949,0.11433495,0.134059567,0.124588633,0.12464396,0.119909829,0.047197079,0.020003022,0.01984462,0.01826587,0.024690097,0.016851923,0.020747426,0.020386307,0.063437016,0.021442278,0.053051796,0.021347927,0.025748447,0.015486547,0.031965419,0.032359479,1,1,1,1,1,1,1,-0.08,-0.243769573,10/2/2021,12/2/2021
Canada,0.127146326,0.091612308,0.064466007,0.080138614,0.071858319,0.061996873,0.087694114,0.070366373,0.018456829,0.120716702,0.019889022,0.022999783,0.044202824,0.017131712,0.021049546,0.020217358,0.021377461,0.015164166,0.020485703,0.017461022,0.159989164,0.127654323,0.116702845,0.116884575,0.116703489,0.114692711,0.126693753,0.100134107,0.062928036,0.019283941,0.019784884,0.017714823,0.021910634,0.015377857,0.023861853,0.019390457,0.066295078,0.020577016,0.049990865,0.016994892,0.020036849,0.012984321,0.02779127,0.034863867,1,1,1,1,1,1,1,0.66,1.259710043,13/2/2021,16/2/2021
Canada,0.080415691,0.091563424,0.061218938,0.070395741,0.085917397,0.073595112,0.080076166,0.095900341,0.0160281,0.12026803,0.017793601,0.024360723,0.026483991,0.014412395,0.021272773,0.017633496,0.019109122,0.013866717,0.015571333,0.016826026,0.133086418,0.12456158,0.113934,0.112008915,0.120908805,0.119233856,0.118152678,0.11477544,0.035698086,0.017780548,0.018410253,0.017052456,0.018854854,0.014968355,0.021559701,0.016268388,0.059161439,0.021465759,0.052703289,0.021554594,0.02300908,0.014805168,0.025414559,0.027783866,1,1,1,1,1,1,1,0.1,0.192388572,17/2/2021,19/2/2021
Canada,0.091098258,0.085348541,0.081120046,0.071993078,0.093575018,0.071230889,0.084628381,0.103245795,0.017353208,0.123810431,0.019247912,0.02437161,0.024485769,0.014836928,0.023585244,0.014130592,0.023442659,0.016177209,0.020354919,0.018448554,0.131048067,0.124491159,0.127081429,0.116431583,0.132130671,0.122775234,0.117371683,0.123893068,0.034243272,0.017293019,0.026303174,0.019500307,0.019098974,0.016439627,0.022367402,0.021713845,0.048678238,0.020936228,0.055884358,0.020978212,0.024980141,0.01426377,0.029402896,0.034707547,1,1,1,1,1,1,1,0.19,0.027706996,20/2/2021,23/2/2021
Canada,0.105395892,0.091765157,0.086338432,0.08002926,0.095036402,0.076328137,0.097386572,0.102604674,0.017819541,0.124529759,0.020869785,0.023612958,0.028372405,0.015856066,0.026295743,0.019199958,0.025982741,0.014529272,0.015528771,0.022341906,0.137150606,0.124565113,0.128404815,0.112690728,0.127789199,0.122957025,0.129450344,0.12442641,0.038221649,0.019152628,0.024390751,0.015623136,0.020591911,0.016970001,0.039061109,0.024939985,0.052136921,0.020286988,0.055737612,0.023144593,0.022599368,0.013896973,0.025516878,0.032640886,1,1,1,1,1,1,1,0.02,-0.023960714,24/2/2021,26/2/2021
Canada,0.102211598,0.090562171,0.077946689,0.072614726,0.100907361,0.060544649,0.098580129,0.098576994,0.017545899,0.121034666,0.01847275,0.022115962,0.024350142,0.017033346,0.021396536,0.021018642,0.024282506,0.013837098,0.020478063,0.019473853,0.142497726,0.121009829,0.121714956,0.121845673,0.136730862,0.11420424,0.134587575,0.117210924,0.035055591,0.019115174,0.023607375,0.017707062,0.020798165,0.014104425,0.019832434,0.018187129,0.049063677,0.017250146,0.051296766,0.017970291,0.020094086,0.013502466,0.036278916,0.031364205,1,1,1,1,1,1,1,0.26,0.066379704,27/2/2021,2/3/2021
Canada,0.088540654,0.09278236,0.078494692,0.086321141,0.096424692,0.074628538,0.092857163,0.095318634,0.017645882,0.123608457,0.018795274,0.021000926,0.024559256,0.01890711,0.023389614,0.020148415,0.014376019,0.014036734,0.017837861,0.018457121,0.138268389,0.121032174,0.125440189,0.122035606,0.136173755,0.122166163,0.128301535,0.116118003,0.035972216,0.017374255,0.024559995,0.015885673,0.019907714,0.017040566,0.017281553,0.020214134,0.049226411,0.01628568,0.050651803,0.018592974,0.017976217,0.012784105,0.029315187,0.030788478,1,1,1,1,1,1,1,0.12,0.056862853,3/3/2021,5/3/2021
Canada,0.105910783,0.104980576,0.072997792,0.089634281,0.082460248,0.075208386,0.086841586,0.099592231,0.017432803,0.124941652,0.017570622,0.020909303,0.028832898,0.015584785,0.022861516,0.021441706,0.021787319,0.014815582,0.016802242,0.021673074,0.141193499,0.132216384,0.12334348,0.122496941,0.120208153,0.119466004,0.118645321,0.120594414,0.04060066,0.016691073,0.022637187,0.01464269,0.01619597,0.014975653,0.02078941,0.019210256,0.044158,0.017226884,0.049201726,0.022296654,0.019968995,0.01324638,0.01989198,0.038738462,1,1,1,1,1,1,1,0.16,0.004229396,6/3/2021,9/3/2021
Canada,0.079757871,0.065889112,0.064373924,0.085491633,0.097367975,0.051345036,0.075046552,0.093118637,0.015007617,0.116037429,0.023493618,0.021874416,0.020527641,0.01690023,0.016447889,0.014026517,0.01551546,0.011887521,0.017105369,0.019227504,0.123867773,0.111860676,0.122067246,0.117809836,0.139223907,0.111015935,0.125239126,0.119928556,0.029084483,0.026975125,0.024548678,0.016065949,0.029286704,0.020363907,0.02931852,0.02082742,0.040062627,0.021851493,0.041537268,0.015184001,0.028701173,0.01038877,0.022478354,0.036552893,1,1,1,1,1,1,1,0.61,-0.019740104,2/3/2022,4/3/2022
Canada,0.071197933,0.080707142,0.053215979,0.073411237,0.066173633,0.057676908,0.074959721,0.082282715,0.015642737,0.115327245,0.020190872,0.019914396,0.023135365,0.020433877,0.016099958,0.015920182,0.016812409,0.011597415,0.018029466,0.01493691,0.115579665,0.123152056,0.113534884,0.108490289,0.108033301,0.113522809,0.116031978,0.110721737,0.033127112,0.025959019,0.023376131,0.016465197,0.023567654,0.015097537,0.019083165,0.017315268,0.040587806,0.020085696,0.045562705,0.01589233,0.024723949,0.008715933,0.017164531,0.029267187,1,1,1,1,1,1,1,0.37,0.154768568,5/3/2022,8/3/2022
Canada,0.08243603,0.06228473,0.067257076,0.0748453,0.094970922,0.062432642,0.080686736,0.086114674,0.016323992,0.116583604,0.022768901,0.018886024,0.022443292,0.016442625,0.02049844,0.015099311,0.024364044,0.01245124,0.017721533,0.017735603,0.126811875,0.112676631,0.120561041,0.109505048,0.136429844,0.114441967,0.125758606,0.113645024,0.035464479,0.0260478,0.027427993,0.021296526,0.024266482,0.016437007,0.031610304,0.01881501,0.043374809,0.018688225,0.029101241,0.016807362,0.022760303,0.009611337,0.018588613,0.029114758,1,1,1,1,1,1,1,0.2,-0.186031822,9/3/2022,11/3/2022
Canada,0.075670377,0.059055174,0.063434137,0.054978702,0.080556224,0.05189416,0.063815831,0.072595581,0.0156216,0.111347789,0.021656162,0.01998867,0.019544898,0.01860328,0.016658134,0.01755869,0.020360572,0.011680304,0.020809915,0.016188829,0.124180113,0.108163485,0.117645453,0.105539961,0.129452032,0.109227605,0.112216181,0.10266633,0.03527501,0.024848685,0.02580711,0.016474638,0.021648147,0.017229502,0.022978129,0.023391106,0.034668377,0.018900987,0.040011233,0.014807611,0.025853058,0.009090882,0.024099523,0.034556712,1,1,1,1,1,1,1,5.17,1.770766268,12/3/2022,15/3/2022
Canada,0.06995065,0.071431626,0.058683282,0.06970358,0.08211342,0.051888848,0.053107858,0.077665541,0.016565764,0.112102448,0.020533774,0.022216868,0.02139241,0.023626162,0.016174237,0.013127775,0.019008695,0.011527078,0.020818764,0.019210445,0.118297609,0.113521183,0.115616459,0.107779098,0.130678614,0.109011457,0.11451961,0.104064432,0.032679108,0.022934289,0.027097318,0.018759385,0.022107498,0.015493861,0.020581815,0.019999724,0.033094061,0.019152148,0.04091914,0.03543979,0.034877717,0.009980012,0.02277343,0.030564349,1,1,1,1,1,1,1,-0.37,0.209667324,16/3/2022,18/3/2022
Canada,0.093051961,0.06825237,0.064745752,0.071181809,0.063582601,0.052965185,0.060831697,0.07936549,0.017102161,0.117171661,0.022026109,0.022105295,0.021085904,0.019225587,0.022970278,0.016845514,0.021298418,0.011974698,0.014776164,0.0213133,0.13081972,0.119499114,0.122605191,0.114401427,0.126312936,0.112515166,0.11423245,0.109256589,0.04076998,0.023156879,0.027578868,0.019370033,0.030911988,0.016352573,0.021176218,0.02234982,0.045467599,0.022869805,0.041306764,0.016767601,0.025180182,0.009525366,0.019159024,0.030844466,1,1,1,1,1,1,1,2.87,0.260745613,19/3/2022,22/3/2022
Canada,0.06111978,0.069483224,0.063283733,0.07268058,0.086086165,0.050214816,0.071197035,0.089213318,0.016481147,0.115319586,0.021676057,0.022481948,0.022055233,0.016486625,0.01854317,0.020039957,0.02134598,0.013377704,0.018135069,0.021608144,0.113228789,0.116312387,0.119609399,0.116941032,0.131961305,0.111308772,0.113736192,0.116779741,0.037170513,0.024322349,0.026334354,0.02025708,0.024848373,0.016657418,0.020289099,0.022968459,0.032744828,0.018916751,0.051508901,0.018903764,0.026507431,0.010198534,0.024203461,0.037094368,1,1,1,1,1,1,1,0.31,0.547217022,23/3/2022,25/3/2022
Canada,0.07609188,0.060211546,0.042619624,0.086280835,0.09397045,0.04998131,0.060831461,0.074423944,0.01599101,0.112611568,0.020803382,0.020457834,0.025462665,0.016387609,0.019221396,0.016517218,0.022654365,0.012506963,0.01629749,0.01976097,0.123224049,0.114297792,0.109562432,0.123228903,0.142375631,0.108884435,0.111604781,0.107114678,0.029374278,0.02121248,0.024014325,0.015871734,0.051474705,0.015886778,0.027844422,0.019683558,0.032754222,0.020789595,0.044665391,0.019953864,0.01973256,0.007748559,0.023245405,0.030881203,1,1,1,1,1,1,1,1.69,1.228192838,26/3/2022,29/3/2022
Canada,0.076659444,0.070848335,0.062406009,0.064428889,0.077172744,0.049048032,0.064372365,0.064499257,0.015683063,0.113406524,0.020321882,0.024093774,0.018862451,0.015823959,0.022729841,0.013998764,0.016042269,0.012248892,0.019675072,0.014858093,0.126193495,0.119547164,0.121194528,0.108622477,0.123210346,0.107039394,0.118380474,0.095021687,0.029826408,0.023225251,0.0259468,0.015939387,0.021486586,0.015635105,0.025587982,0.017546094,0.031298612,0.024085838,0.056884874,0.022075939,0.026734827,0.009086973,0.020707613,0.033183911,1,1,1,1,1,1,1,0.14,0.379200668,30/3/2022,1/4/2022
Canada,0.054829385,0.064997138,0.052876594,0.072491207,0.096511246,0.052568548,0.056707281,0.068807803,0.01728989,0.115158507,0.020413936,0.024415591,0.014236634,0.018663176,0.025168899,0.022376399,0.023291925,0.012365839,0.019118208,0.014771379,0.110945476,0.114476079,0.116574944,0.125796788,0.13885107,0.113856204,0.11233543,0.103426462,0.032101724,0.022275688,0.023594223,0.019027491,0.027933057,0.015991241,0.023129352,0.020909315,0.034305908,0.025323147,0.047085606,0.018409426,0.026389675,0.013239099,0.022055094,0.032517769,1,1,1,1,1,1,1,0.73,15.33753007,2/4/2022,5/4/2022
